HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,179.6889589560234,178.7995251060106,1.4834944348923105,0.0,36.13826825397388
1,178.14611279258452,183.51983558926688,1.4834944348923105,0.0,36.13826825397388
2,177.0648961330494,178.84304492700085,1.4834944348923105,0.0,36.13826825397388
3,175.87698824089398,180.67902652468683,1.4834944348923105,0.0,36.13826825397388
4,174.30612187458146,175.44688689236298,1.4834944348923105,0.0,36.13826825397388
5,173.33384585500235,171.77559816769178,1.4834944348923105,0.0,36.13826825397388
6,174.83609744173972,178.11434442905053,1.4834944348923105,0.0,36.13826825397388
7,172.5789313501433,178.57804820653493,1.4834944348923105,0.0,36.13826825397388
8,166.37725270127987,170.77080852325946,1.4834944348923105,0.0,36.13826825397388
9,169.10956824971342,169.60772129158568,1.4834944348923105,0.0,36.13826825397388
10,168.18649126501822,171.15484535318035,1.4834944348923105,0.0,36.13826825397388
11,164.88732378307287,168.62881520844468,1.4834944348923105,0.0,36.13826825397388
12,161.65439393491215,163.55673550689085,1.4834944348923105,0.0,36.13826825397388
13,157.3603058819329,159.80913194806737,1.4834944348923105,0.0,36.13826825397388
14,155.36683761763396,157.15166987209204,1.4834944348923105,0.0,36.13826825397388
15,154.32303988143317,155.53026703641464,1.4834944348923105,0.0,36.13826825397388
16,155.61874830694677,157.52327008372808,1.4834944348923105,0.0,36.13826825397388
17,157.77469247142523,159.06744224015134,1.4834944348923105,0.0,36.13826825397388
18,160.93750787637669,163.53404340092953,1.4834944348923105,0.0,36.13826825397388
19,166.90371797148316,170.21174446093693,1.4834944348923105,0.0,36.13826825397388
20,171.42897525908197,173.62420319437214,1.4834944348923105,0.0,36.13826825397388
21,174.86105450266916,178.29426617114527,1.4834944348923105,0.0,36.13826825397388
22,177.13147518523334,179.93593420343768,1.4834944348923105,0.0,36.13826825397388
23,176.37332623595202,181.40074870384248,1.4834944348923105,0.0,36.13826825397388
