HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,79.67735897078676,84.8237849749052,0.0,0.0,30.080787017776
1,78.73363686338625,79.58504933577323,0.0,0.0,30.080787017776
2,79.58426363714675,79.1292208158046,0.0,0.0,30.080787017776
3,85.95872240322616,82.17970136495796,0.0,0.0,30.080787017776
4,104.14536264938383,89.00356820913461,0.0,0.0,30.080787017776
5,137.80345662434792,106.86460436307442,0.0,0.0,30.080787017776
6,175.54089118694873,132.25812134375923,0.0,0.0,30.080787017776
7,195.86878172191103,151.39991136697665,0.0,0.0,30.080787017776
8,199.4149893106623,161.11476223285376,0.0,0.0,30.080787017776
9,203.61484454509304,164.58853376828682,0.0,0.0,30.080787017776
10,210.49545589169264,166.3135440532978,0.0,0.0,30.080787017776
11,213.38630804887612,167.0345170681294,0.0,0.0,30.080787017776
12,211.8712014969276,165.2637775127711,0.0,0.0,30.080787017776
13,208.75947708188323,163.55997694455664,0.0,0.0,30.080787017776
14,202.26426685084695,163.040848658635,0.0,0.0,30.080787017776
15,190.4692578078226,162.61356309744033,0.0,0.0,30.080787017776
16,175.6069528572409,162.3918346258311,0.0,0.0,30.080787017776
17,164.99945068359358,162.2070869299081,0.0,0.0,30.080787017776
18,160.25973162888485,160.48511211688688,0.0,0.0,30.080787017776
19,154.0830270759892,154.71437102097735,0.0,0.0,30.080787017776
20,141.4790669876046,142.64897412520185,0.0,0.0,30.080787017776
21,121.32929083579404,123.92315842555116,0.0,0.0,30.080787017776
22,98.80397092154217,104.8239713815541,0.0,0.0,30.080787017776
23,86.04299846371623,87.86288679563074,0.0,0.0,30.080787017776
