HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,513.9839485109813,478.4045081610337,0.0,-1294.3349119336792
1,525.3898533402512,487.7242838511511,0.0,-1294.3349119336792
2,530.6462140828299,476.67986208107993,0.0,-1294.3349119336792
3,1351.362871614012,489.49675959737584,0.0,-1294.3349119336792
4,1526.1807685114718,492.4581930742409,0.0,-1294.3349119336792
5,5209.856499213778,497.40763805235105,0.0,-1294.3349119336792
6,9437.15929197821,535.4995248673594,0.0,-1294.3349119336792
7,14385.037090150927,1221.3437193911188,0.0,-1294.3349119336792
8,16579.275752583326,1722.2581791540078,0.0,-1294.3349119336792
9,20955.41939783916,1484.935073375722,0.0,-1294.3349119336792
10,24404.43908461903,1303.9903233360278,0.0,-1294.3349119336792
11,26146.073043826087,616.3231245734023,0.0,-1294.3349119336792
12,27045.914575151226,529.4976846926553,0.0,-1294.3349119336792
13,26680.539375147957,-767.2862462651459,0.0,-1294.3349119336792
14,23942.91387037092,-1386.5701023827014,0.0,-1294.3349119336792
15,17409.296413871798,-1192.9240436687487,0.0,-1294.3349119336792
16,9763.31762145159,-553.6689474242384,0.0,-1294.3349119336792
17,4422.976373747625,106.46563743998314,0.0,-1294.3349119336792
18,1619.5913439040837,631.121830116014,0.0,-1294.3349119336792
19,985.0346572435565,731.9554236471645,0.0,-1294.3349119336792
20,1018.3244687798654,731.3285298831214,0.0,-1294.3349119336792
21,837.4892596521948,744.2609153911027,0.0,-1294.3349119336792
22,366.2971213158139,726.1454176904457,0.0,-1294.3349119336792
23,396.08158852281304,206.33247840213812,0.0,-1294.3349119336792
