HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,148.1915283203098,148.19152832031256,0.0,0.0
1,148.19152832031128,148.19152832031259,0.0,0.0
2,152.45224531034583,148.19152832031128,0.0,0.0
3,184.24687440368598,148.19152832031344,0.0,0.0
4,255.6134464073906,148.20875167846694,0.0,0.0
5,350.85930829395056,148.57413291931152,0.0,0.0
6,450.61322290413966,150.64217860882104,0.0,0.0
7,537.3432836422963,155.6455907088068,0.0,0.0
8,602.0677508357833,163.84641089806183,0.0,0.0
9,631.0354282189124,173.52968289301947,0.0,0.0
10,631.0912703006194,179.92327646108797,0.0,0.0
11,608.8304445697875,178.20461728022659,0.0,0.0
12,571.7727238446813,172.43230452904461,0.0,0.0
13,535.8422426537984,165.0766600095312,0.0,0.0
14,500.4541012117213,158.0298045231748,0.0,0.0
15,447.95283479069303,151.79245464618396,0.0,0.0
16,356.51781618549524,148.62826347351108,0.0,0.0
17,254.72434705244618,148.19152832031276,0.0,0.0
18,181.62810034039208,148.19152832031267,0.0,0.0
19,152.03840035040054,148.19152832031256,0.0,0.0
20,148.19427086841216,148.19152832031253,0.0,0.0
21,148.19152832031398,148.19152832031259,0.0,0.0
22,148.19152832031332,148.1915283203126,0.0,0.0
23,148.19152832031503,2.5224267119483557e-12,0.0,0.0
