HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,941.1248569207759,885.4824952598719,0.0,-806.4768900432321
1,995.8630177969635,992.1174953585447,0.0,-806.4768900432321
2,997.6608302191444,1017.3223098374971,0.0,-806.4768900432321
3,998.2109791036769,1023.0325258111757,0.0,-806.4768900432321
4,1299.0953191501114,1154.9454190964661,0.0,-806.4768900432321
5,2028.745320248831,1578.7128689105675,0.0,-806.4768900432321
6,2282.5213980780222,1569.6213502550822,0.0,-806.4768900432321
7,3262.0859305000668,1736.5760567558232,0.0,-806.4768900432321
8,3767.389688504884,1757.2709307345297,0.0,-806.4768900432321
9,4465.437070123635,1536.1500527609624,0.0,-806.4768900432321
10,5066.1753291721825,1423.6219537436607,0.0,-806.4768900432321
11,5430.315648886388,1134.329267185531,0.0,-806.4768900432321
12,5873.243186618214,737.1425875065772,0.0,-806.4768900432321
13,6354.159523644802,861.0852575742665,0.0,-806.4768900432321
14,7020.159804225925,529.0334371332166,0.0,-806.4768900432321
15,7722.479180851124,1061.9849497535536,0.0,-806.4768900432321
16,7473.823942198089,1423.2184387233356,0.0,-806.4768900432321
17,3849.178088340305,-297.4614914475852,0.0,-806.4768900432321
18,617.0324577586164,-480.61221546814056,0.0,-806.4768900432321
19,776.0872562956824,323.93394354764746,0.0,-806.4768900432321
20,261.20239542019056,297.589895098282,0.0,-806.4768900432321
21,320.68104750599616,468.54817972747884,0.0,-806.4768900432321
22,630.1826276272677,620.2334307113647,0.0,-806.4768900432321
23,719.7635368305015,-270.8961835322623,0.0,-806.4768900432321
