HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,107.93757375080992,106.03159372623125,0.0,0.0
1,55.54236263698876,54.35128465065638,0.0,0.0
2,47.73203065659897,53.70563077926474,0.0,0.0
3,70.66257392036296,98.70830348821971,0.0,0.0
4,148.65349336236733,184.3298025864815,0.0,0.0
5,258.59100528877536,281.531230926513,0.0,0.0
6,365.95600511106363,377.8525329002963,0.0,0.0
7,467.24413501257084,472.7654955937321,0.0,0.0
8,535.8470463661379,538.6401525644144,0.0,0.0
9,560.7463949503087,562.8827919593214,0.0,0.0
10,565.041512792593,567.1345543494592,0.0,0.0
11,565.3227122807386,567.4193115234378,0.0,0.0
12,565.3227122807386,567.4193115234383,0.0,0.0
13,565.3227122807407,567.4193115234377,0.0,0.0
14,565.3227122807377,567.4193115234375,0.0,0.0
15,564.6074141579102,566.7012622539814,0.0,0.0
16,558.7159606232043,560.7821972186741,0.0,0.0
17,541.6408988397227,543.6045684814451,0.0,0.0
18,506.35989052490964,508.1022591224082,0.0,0.0
19,445.5676547814118,446.9234510568471,0.0,0.0
20,363.6356661858699,364.4531387915974,0.0,0.0
21,287.5413899038049,287.8272511408878,0.0,0.0
22,231.98284730874798,231.9571437835691,0.0,0.0
23,181.81989431564344,73.41615138910126,0.0,0.0
