HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,756.1360274859138,751.0183211106531,0.0,0.0,340.33597897778685
1,796.2283694680078,756.0899153489357,0.0,0.0,340.33597897778685
2,891.4634792283855,794.528792161201,0.0,0.0,340.33597897778685
3,1146.6248926623575,872.8760405320463,0.0,0.0,340.33597897778685
4,1641.4071112738675,925.7294927743781,0.0,0.0,340.33597897778685
5,2384.1602313162107,977.1408620981058,0.0,0.0,340.33597897778685
6,3186.846605790577,1036.9781142014726,0.0,0.0,340.33597897778685
7,3771.0436677311527,1058.3784725482715,0.0,0.0,340.33597897778685
8,4054.1712066533446,1058.2985587486858,0.0,0.0,340.33597897778685
9,4123.191161641662,1057.5449036818309,0.0,0.0,340.33597897778685
10,4123.60530084485,1054.5463450505204,0.0,0.0,340.33597897778685
11,4121.589761902081,1048.5560672466581,0.0,0.0,340.33597897778685
12,4117.956810962188,1036.3932765080467,0.0,0.0,340.33597897778685
13,4071.6160682882814,1018.1419812716015,0.0,0.0,340.33597897778685
14,3914.6604541763863,998.0325634296136,0.0,0.0,340.33597897778685
15,3555.4144301140373,974.5491714477548,0.0,0.0,340.33597897778685
16,2919.5484490522513,928.7096416766856,0.0,0.0,340.33597897778685
17,2193.669060834979,886.7361972515441,0.0,0.0,340.33597897778685
18,1705.2401116031226,926.9550182635974,0.0,0.0,340.33597897778685
19,1402.3729082012387,968.2594487116896,0.0,0.0,340.33597897778685
20,1188.7004764016178,968.2594487116896,0.0,0.0,340.33597897778685
21,1084.1262366050157,968.2594487116924,0.0,0.0,340.33597897778685
22,1018.7199777186662,968.259448711689,0.0,0.0,340.33597897778685
23,856.850495203262,847.1057527982264,0.0,0.0,340.33597897778685
