HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,2994.8071289062577,2994.8071289062545,0.0,0.0
1,2994.8071289062555,2994.8071289062477,0.0,0.0
2,2994.807128906249,2994.807128906254,0.0,0.0
3,2994.8071289062514,2994.8071289062505,0.0,0.0
4,2994.8071289062595,2994.807128906259,0.0,0.0
5,2941.936646213424,2941.3182779947924,0.0,0.0
6,2834.340576171882,2834.3405761718786,0.0,0.0
7,2834.3405761718805,2834.3405761718755,0.0,0.0
8,2994.8071289062577,2994.8071289062577,0.0,0.0
9,2994.8071289062577,2994.8071289062577,0.0,0.0
10,2994.8071289062577,2994.8071289062577,0.0,0.0
11,2994.8071289062577,2994.8071289062577,0.0,0.0
12,2994.8071289062577,2994.8071289062577,0.0,0.0
13,2994.8071289062577,2994.8071289062577,0.0,0.0
14,2994.8071289062577,2994.8071289062577,0.0,0.0
15,2994.8071289062577,2994.8071289062577,0.0,0.0
16,2994.8071289062577,2994.8071289062577,0.0,0.0
17,2834.3405761718755,2834.340576171876,0.0,0.0
18,1745.6973129151436,1758.504880718157,0.0,0.0
19,2940.509418180621,2967.5538548689656,0.0,0.0
20,2994.807128906255,2994.807128906255,0.0,0.0
21,2994.8071289062586,2994.807128906252,0.0,0.0
22,2994.807128906261,2994.807128906253,0.0,0.0
23,2994.807128906253,-4.870770453635487e-12,0.0,0.0
