HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,48085.883501973025,32422.5024605741,212.0271327461926,-352.0312358096909
1,48142.475414559376,32649.196874291265,212.0271327461926,-352.0312358096909
2,48476.593652995965,33002.31844052699,212.0271327461926,-352.0312358096909
3,50799.29660565518,33363.1300320089,212.0271327461926,-352.0312358096909
4,57270.04076997995,34407.07851937763,212.0271327461926,-352.0312358096909
5,71404.15129379697,38826.92820033418,212.0271327461926,-352.0312358096909
6,95443.19503416197,44495.716131974616,212.0271327461926,-352.0312358096909
7,113165.56431699148,50151.50238731237,212.0271327461926,-352.0312358096909
8,115892.62902866205,53344.40464991504,212.0271327461926,-352.0312358096909
9,116612.51887105816,54977.83766195194,212.0271327461926,-352.0312358096909
10,116936.2812114241,56150.24869385784,212.0271327461926,-352.0312358096909
11,117614.34814184174,56909.68461711086,212.0271327461926,-352.0312358096909
12,118018.8524198049,56875.12552198079,212.0271327461926,-352.0312358096909
13,118893.42557064374,56982.33017635953,212.0271327461926,-352.0312358096909
14,119175.13339954682,57174.49568484745,212.0271327461926,-352.0312358096909
15,119124.45242979296,56324.97882927099,212.0271327461926,-352.0312358096909
16,116355.07278621796,53684.784806156065,212.0271327461926,-352.0312358096909
17,99702.00346024602,46818.94121572851,212.0271327461926,-352.0312358096909
18,70989.29311904796,39798.65436671488,212.0271327461926,-352.0312358096909
19,56154.650841708295,35896.1834231393,212.0271327461926,-352.0312358096909
20,50679.92857687089,33992.76380437879,212.0271327461926,-352.0312358096909
21,48744.64953094634,32778.2514544817,212.0271327461926,-352.0312358096909
22,48728.433439047316,33042.56887666232,212.0271327461926,-352.0312358096909
23,47646.221541425526,-13539.449454788004,212.0271327461926,-352.0312358096909
