HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,55700.88686841385,53667.561823918375,0.0,0.0,12521.090251894086
1,55501.05145474087,53641.30021784853,0.0,0.0,12521.090251894086
2,56224.59454322229,53697.09134615341,0.0,0.0,12521.090251894086
3,61001.063996649726,53900.61215444747,0.0,0.0,12521.090251894086
4,75035.6852400621,54639.59423828137,0.0,0.0,12521.090251894086
5,104241.67810105295,56778.22543569702,0.0,0.0,12521.090251894086
6,139646.02414092713,60413.8049879807,0.0,0.0,12521.090251894086
7,162792.04744372575,64979.789513221454,0.0,0.0,12521.090251894086
8,171703.7036937259,69443.6012995794,0.0,0.0,12521.090251894086
9,173505.6640325664,72480.63164813694,0.0,0.0,12521.090251894086
10,172584.95999461156,73657.14475661059,0.0,0.0,12521.090251894086
11,171965.54699473138,74887.62526292073,0.0,0.0,12521.090251894086
12,172190.8016044059,72616.79094050534,0.0,0.0,12521.090251894086
13,172468.3794300765,68480.23460036068,0.0,0.0,12521.090251894086
14,170748.93283045912,65444.60253906251,0.0,0.0,12521.090251894086
15,165108.5493594345,62696.27493990388,0.0,0.0,12521.090251894086
16,156029.33025023987,60174.421612079524,0.0,0.0,12521.090251894086
17,136422.4838062738,57824.930926983245,0.0,0.0,12521.090251894086
18,113197.03030711149,56148.355280949516,0.0,0.0,12521.090251894086
19,94839.93744013336,55232.706618088974,0.0,0.0,12521.090251894086
20,80148.95715098229,54805.22479717557,0.0,0.0,12521.090251894086
21,69589.22927143254,54574.59378756016,0.0,0.0,12521.090251894086
22,62731.02676005766,54462.85336538457,0.0,0.0,12521.090251894086
23,57647.23386614075,54614.28782301676,0.0,0.0,12521.090251894086
