HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,572.0283035921318,570.3279732924245,0.0,0.0,206.28630348973033
1,574.6539845667536,571.4555024367121,0.0,0.0,206.28630348973033
2,594.6207160803458,575.4545241135777,0.0,0.0,206.28630348973033
3,639.0116340958974,583.0617144658048,0.0,0.0,206.28630348973033
4,710.2659002428289,593.3857691838197,0.0,0.0,206.28630348973033
5,815.3571922331405,607.6356523953937,0.0,0.0,206.28630348973033
6,1128.6500067583258,627.1661092318011,0.0,0.0,206.28630348973033
7,1487.2167159624898,653.3979565547086,0.0,0.0,206.28630348973033
8,1679.8033467142939,677.6738427969127,0.0,0.0,206.28630348973033
9,1823.516180513455,685.6552819472088,0.0,0.0,206.28630348973033
10,1910.2622377826758,670.411496382493,0.0,0.0,206.28630348973033
11,1920.2484135536347,643.8045689509468,0.0,0.0,206.28630348973033
12,1878.5173084945948,618.5840512789259,0.0,0.0,206.28630348973033
13,1787.9561980382666,600.1924990140488,0.0,0.0,206.28630348973033
14,1632.5048197896033,589.2722003643327,0.0,0.0,206.28630348973033
15,1508.8659797756118,581.0183663001429,0.0,0.0,206.28630348973033
16,1419.4741523128846,574.5914397606496,0.0,0.0,206.28630348973033
17,1280.3231536748303,571.3212696955759,0.0,0.0,206.28630348973033
18,1115.1470259743123,570.5418425339913,0.0,0.0,206.28630348973033
19,908.2831655918787,570.4466235821063,0.0,0.0,206.28630348973033
20,703.8129319231214,570.4203200707071,0.0,0.0,206.28630348973033
21,619.1417058601285,570.2640879704403,0.0,0.0,206.28630348973033
22,597.2628014809349,570.215165945199,0.0,0.0,206.28630348973033
23,577.8387204458971,570.2121599637538,0.0,0.0,206.28630348973033
