HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,820.3156789728349,823.7791542640105,0.0,0.0,102.4122019728164
1,865.2819770432899,866.244690528282,0.0,0.0,102.4122019728164
2,902.8080011711131,903.4607496995113,0.0,0.0,102.4122019728164
3,1004.468003547089,1004.4230657724289,0.0,0.0,102.4122019728164
4,1264.4312825988502,1267.029318002553,0.0,0.0,102.4122019728164
5,1706.163237473049,1717.6699183537362,0.0,0.0,102.4122019728164
6,2074.7275411672085,2094.446522639346,0.0,0.0,102.4122019728164
7,2211.0763930982052,2233.858374962444,0.0,0.0,102.4122019728164
8,2248.4438745491293,2272.329275277944,0.0,0.0,102.4122019728164
9,2278.1495127476865,2304.113452617934,0.0,0.0,102.4122019728164
10,2300.056940422199,2328.794931265024,0.0,0.0,102.4122019728164
11,2273.1130483342245,2303.1560199444107,0.0,0.0,102.4122019728164
12,2109.1865655307065,2136.3824439415625,0.0,0.0,102.4122019728164
13,1881.2875920438173,1902.0521451509912,0.0,0.0,102.4122019728164
14,1697.6987192438844,1709.659520075871,0.0,0.0,102.4122019728164
15,1566.5072531279884,1571.4792503943813,0.0,0.0,102.4122019728164
16,1502.9118736530227,1505.4622708834145,0.0,0.0,102.4122019728164
17,1466.7021456312837,1468.7447580190787,0.0,0.0,102.4122019728164
18,1414.3787720194177,1415.8734283447247,0.0,0.0,102.4122019728164
19,1345.4821276902112,1348.6315847543563,0.0,0.0,102.4122019728164
20,1239.4337455194184,1248.3846365121694,0.0,0.0,102.4122019728164
21,1079.4312975653363,1095.2872150127698,0.0,0.0,102.4122019728164
22,911.2624932650888,926.9866908146774,0.0,0.0,102.4122019728164
23,817.9374920490762,827.428525484524,0.0,0.0,102.4122019728164
