HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,137.23018915043843,117.8430959090116,-3.5929192045423064,0.0,28.456790811338898
1,138.50331646441444,116.8653121393449,-3.5929192045423064,0.0,28.456790811338898
2,140.4418476696107,115.84517129171428,-3.5929192045423064,0.0,28.456790811338898
3,141.7254421425656,114.28613005655768,-3.5929192045423064,0.0,28.456790811338898
4,143.51918457654202,113.46581535377776,-3.5929192045423064,0.0,28.456790811338898
5,143.56466913266172,112.25078578978835,-3.5929192045423064,0.0,28.456790811338898
6,134.18537765232549,111.17890284239502,-3.5929192045423064,0.0,28.456790811338898
7,146.17154383894538,110.84923511741948,-3.5929192045423064,0.0,28.456790811338898
8,123.04173225217048,111.60845816109438,-3.5929192045423064,0.0,28.456790811338898
9,111.81438689938673,112.1989774991163,-3.5929192045423064,0.0,28.456790811338898
10,107.12855779412466,112.17089700839324,-3.5929192045423064,0.0,28.456790811338898
11,103.14165553605544,112.13542123922063,-3.5929192045423064,0.0,28.456790811338898
12,99.31680695279712,110.80295433681636,-3.5929192045423064,0.0,28.456790811338898
13,95.44578682467403,107.89658207040567,-3.5929192045423064,0.0,28.456790811338898
14,93.04179964432024,105.85698158346612,-3.5929192045423064,0.0,28.456790811338898
15,94.07422486897467,104.56130379412805,-3.5929192045423064,0.0,28.456790811338898
16,98.51000714846515,106.12036518767964,-3.5929192045423064,0.0,28.456790811338898
17,104.96225322277155,108.63354481024547,-3.5929192045423064,0.0,28.456790811338898
18,114.76596133713971,112.03598030116518,-3.5929192045423064,0.0,28.456790811338898
19,124.19438603480104,115.0160637749177,-3.5929192045423064,0.0,28.456790811338898
20,130.6322988267654,116.75059495344166,-3.5929192045423064,0.0,28.456790811338898
21,134.48433574915725,118.38976939760474,-3.5929192045423064,0.0,28.456790811338898
22,137.119806003094,118.40804494864024,-3.5929192045423064,0.0,28.456790811338898
23,138.11269613055126,117.89337914087433,-3.5929192045423064,0.0,28.456790811338898
