HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,10078.94251517278,9477.065873365467,0.0,-5510.195090888395,21961.16751342474
1,9179.519594390003,8810.684908352963,0.0,-5510.195090888395,21961.16751342474
2,8497.274989804126,8241.922900859867,0.0,-5510.195090888395,21961.16751342474
3,8211.110570360348,7894.4618272039825,0.0,-5510.195090888395,21961.16751342474
4,9217.023305352177,8547.88959679177,0.0,-5510.195090888395,21961.16751342474
5,12365.699024653859,11720.331038254615,0.0,-5510.195090888395,21961.16751342474
6,17424.06893277738,15438.112619252965,0.0,-5510.195090888395,21961.16751342474
7,24467.54176045204,21823.07191861958,0.0,-5510.195090888395,21961.16751342474
8,35648.708274929595,32165.61756734131,0.0,-5510.195090888395,21961.16751342474
9,54122.655190690966,47933.64100689383,0.0,-5510.195090888395,21961.16751342474
10,65327.55410467419,58589.11357827932,0.0,-5510.195090888395,21961.16751342474
11,70702.61268699651,64742.043128154575,0.0,-5510.195090888395,21961.16751342474
12,73904.81058003867,68136.56942756678,0.0,-5510.195090888395,21961.16751342474
13,76988.75985865956,69333.9413240011,0.0,-5510.195090888395,21961.16751342474
14,77308.4287328337,69012.67009844119,0.0,-5510.195090888395,21961.16751342474
15,77280.5294553727,68657.54666371949,0.0,-5510.195090888395,21961.16751342474
16,69388.31911175892,60328.033460237006,0.0,-5510.195090888395,21961.16751342474
17,60189.69036944542,48967.50895402038,0.0,-5510.195090888395,21961.16751342474
18,47106.90291107772,36538.917564069496,0.0,-5510.195090888395,21961.16751342474
19,38133.81286690744,29359.633175286996,0.0,-5510.195090888395,21961.16751342474
20,27856.258329171353,22870.56871790024,0.0,-5510.195090888395,21961.16751342474
21,20418.932085425677,17988.773129976118,0.0,-5510.195090888395,21961.16751342474
22,13687.594275003345,12738.636437048723,0.0,-5510.195090888395,21961.16751342474
23,11119.97751592646,10557.988915076226,0.0,-5510.195090888395,21961.16751342474
