HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,358.8175065197649,358.74752308772224,0.0,0.0,69.56033055102013
1,333.36672529315297,333.352905860314,0.0,0.0,69.56033055102013
2,328.4736988754514,328.4972229003878,0.0,0.0,69.56033055102013
3,398.29840111277036,328.49722290039335,0.0,0.0,69.56033055102013
4,532.880675801828,415.85120538564865,0.0,0.0,69.56033055102013
5,731.7928120697097,624.5696792602528,0.0,0.0,69.56033055102013
6,856.1919702990484,778.2149446927576,0.0,0.0,69.56033055102013
7,847.5719064295956,823.5006972092864,0.0,0.0,69.56033055102013
8,792.0720072194513,792.6443240825946,0.0,0.0,69.56033055102013
9,697.7244374943842,697.9881310096141,0.0,0.0,69.56033055102013
10,673.9648844401027,673.959522540753,0.0,0.0,69.56033055102013
11,695.9434856546312,696.0700360811675,0.0,0.0,69.56033055102013
12,673.331923210756,673.6755506075376,0.0,0.0,69.56033055102013
13,637.7897766814822,638.2607856163618,0.0,0.0,69.56033055102013
14,643.9330427966315,644.4525357759916,0.0,0.0,69.56033055102013
15,673.9147815923566,674.6561549260066,0.0,0.0,69.56033055102013
16,694.8977899661031,695.3810800405656,0.0,0.0,69.56033055102013
17,701.1793280707466,701.7706879835857,0.0,0.0,69.56033055102013
18,694.2836189123827,694.9580483069781,0.0,0.0,69.56033055102013
19,669.7460888391204,670.0267310509314,0.0,0.0,69.56033055102013
20,616.421154738389,616.8058853149415,0.0,0.0,69.56033055102013
21,539.4462980657729,539.7145494314337,0.0,0.0,69.56033055102013
22,453.5662796195903,453.63470957829355,0.0,0.0,69.56033055102013
23,396.6484009022976,396.6865788973292,0.0,0.0,69.56033055102013
