HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2125.8510765572264,2133.483654315658,0.0,0.0,254.22418076447707
1,1901.3781761666178,1909.908880380483,0.0,0.0,254.22418076447707
2,1846.5052270413955,1857.1983560415235,0.0,0.0,254.22418076447707
3,1982.2614390640729,1999.0455615704,0.0,0.0,254.22418076447707
4,2763.3107573410507,2786.96001962515,0.0,0.0,254.22418076447707
5,3779.048364164244,3794.9714942345163,0.0,0.0,254.22418076447707
6,4351.8416341146885,4357.532808743985,0.0,0.0,254.22418076447707
7,4449.609872635288,4451.336524376511,0.0,0.0,254.22418076447707
8,4251.433068052551,4251.608666053184,0.0,0.0,254.22418076447707
9,4056.4841458258297,4056.355741060689,0.0,0.0,254.22418076447707
10,3972.1297920782354,3971.871373103214,0.0,0.0,254.22418076447707
11,3950.357334882349,3949.674307016226,0.0,0.0,254.22418076447707
12,3946.8840275906837,3944.313823993407,0.0,0.0,254.22418076447707
13,3971.3890600679365,3964.6578627366302,0.0,0.0,254.22418076447707
14,4026.8834139651917,4012.7719562237053,0.0,0.0,254.22418076447707
15,4021.4245334201287,4001.8786081167354,0.0,0.0,254.22418076447707
16,3960.1756596474006,3942.8749201847977,0.0,0.0,254.22418076447707
17,4502.940549419292,4495.183805025537,0.0,0.0,254.22418076447707
18,5054.296321240399,5052.072162334732,0.0,0.0,254.22418076447707
19,5097.208931992307,5100.641967773436,0.0,0.0,254.22418076447707
20,4840.3149152149335,4846.408043494591,0.0,0.0,254.22418076447707
21,3926.869634518686,3926.3423156738245,0.0,0.0,254.22418076447707
22,2917.5042710578364,2917.296821007357,0.0,0.0,254.22418076447707
23,2433.646813637489,2439.4530850923943,0.0,0.0,254.22418076447707
