HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,17136.194878471997,17011.188664363002,0.0,0.0
1,16936.71788194432,16812.090181790845,0.0,0.0
2,16790.06966145815,16665.777193509504,0.0,0.0
3,17427.0056423616,17288.762883113042,0.0,0.0
4,19489.43771701386,19082.87541316107,0.0,0.0
5,23208.248914930402,22776.069936899,0.0,0.0
6,26274.519965278483,26069.882399338916,0.0,0.0
7,28138.920355902657,28054.625826322164,0.0,0.0
8,27861.589843749935,27805.5039438101,0.0,0.0
9,24407.57921006932,24346.07553335332,0.0,0.0
10,21604.520616319413,21550.065880408652,0.0,0.0
11,20753.998046874924,20701.042104867796,0.0,0.0
12,20442.01215277771,20388.148550180435,0.0,0.0
13,20317.2328559027,20259.22532301684,0.0,0.0
14,20494.09505208319,20431.17754657452,0.0,0.0
15,21950.765407986044,21889.192082331738,0.0,0.0
16,24099.720269097306,24039.36906550484,0.0,0.0
17,26561.81423611106,26484.83133638819,0.0,0.0
18,28245.636718749876,28150.331862229552,0.0,0.0
19,29464.46158854151,29373.41622220553,0.0,0.0
20,29655.246310763992,29561.318171574516,0.0,0.0
21,27095.11979166671,26999.077148437478,0.0,0.0
22,22363.834635416682,22268.67512394829,0.0,0.0
23,18493.052951389127,1293.43209343303,0.0,0.0
