HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1371.1463272269953,1358.7150368323712,0.0,0.0,1106.4609614728415
1,1369.4810872863466,1357.139634939339,0.0,0.0,1106.4609614728415
2,1366.8140927603285,1354.4195867685094,0.0,0.0,1106.4609614728415
3,1364.4764797167204,1351.8476433387223,0.0,0.0,1106.4609614728415
4,1418.287948433008,1405.1637092003466,0.0,0.0,1106.4609614728415
5,1427.6668104851276,1413.7662963867158,0.0,0.0,1106.4609614728415
6,1422.366877881099,1408.9106633112963,0.0,0.0,1106.4609614728415
7,1419.975242643972,1405.547012329106,0.0,0.0,1106.4609614728415
8,1491.5858107526603,1476.0303638164833,0.0,0.0,1106.4609614728415
9,1553.3944126874462,1536.6620800311725,0.0,0.0,1106.4609614728415
10,1586.0562500935362,1568.7269592285154,0.0,0.0,1106.4609614728415
11,1677.0230493070455,1658.9672880906326,0.0,0.0,1106.4609614728415
12,1738.706276144556,1719.6358689528333,0.0,0.0,1106.4609614728415
13,1816.2151409748376,1796.4915084838879,0.0,0.0,1106.4609614728415
14,1858.6316240683263,1837.9460590069102,0.0,0.0,1106.4609614728415
15,1797.8800235909014,1777.5997026883638,0.0,0.0,1106.4609614728415
16,1759.2139303273234,1740.3405644343475,0.0,0.0,1106.4609614728415
17,1665.7941777605654,1648.0939665574283,0.0,0.0,1106.4609614728415
18,1599.3024088541583,1583.038981511041,0.0,0.0,1106.4609614728415
19,1583.2329258242664,1567.5630487295293,0.0,0.0,1106.4609614728415
20,1510.431804554682,1495.5088694645824,0.0,0.0,1106.4609614728415
21,1470.3512893618333,1456.4317222008335,0.0,0.0,1106.4609614728415
22,1409.9928825056895,1396.743941086987,0.0,0.0,1106.4609614728415
23,1380.8990445776617,1371.1947209284842,0.0,0.0,1106.4609614728415
