HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,241.44073039087104,275.85956874260535,0.0,0.0,308.85883158151444
1,288.6100342849173,397.2232236862184,0.0,0.0,308.85883158151444
2,402.67763472516276,473.0226203478269,0.0,0.0,308.85883158151444
3,632.5497060900143,499.764093765848,0.0,0.0,308.85883158151444
4,860.0763488418742,513.9955481015718,0.0,0.0,308.85883158151444
5,999.2022009663152,519.3558105322022,0.0,0.0,308.85883158151444
6,1072.3372635238645,520.6828013933616,0.0,0.0,308.85883158151444
7,1100.13143812742,521.0520614477324,0.0,0.0,308.85883158151444
8,1104.2260042680145,521.1091929949245,0.0,0.0,308.85883158151444
9,1104.490037092299,521.0358585944542,0.0,0.0,308.85883158151444
10,1104.5179630147975,520.2935359661395,0.0,0.0,308.85883158151444
11,1104.4449471952328,517.9460619412937,0.0,0.0,308.85883158151444
12,1102.9481891909752,512.72153076759,0.0,0.0,308.85883158151444
13,1085.417112357769,501.3241775952861,0.0,0.0,308.85883158151444
14,993.7822036743125,478.1968950124889,0.0,0.0,308.85883158151444
15,800.7937723210921,427.96953626779435,0.0,0.0,308.85883158151444
16,617.7737973092636,335.1350418971143,0.0,0.0,308.85883158151444
17,500.7314897149914,297.38406291374844,0.0,0.0,308.85883158151444
18,417.2694673793946,242.16317308866095,0.0,0.0,308.85883158151444
19,278.5625836017889,231.36459952134382,0.0,0.0,308.85883158151444
20,252.89418059016833,231.32398311908432,0.0,0.0,308.85883158151444
21,315.8829022696227,231.3071175355185,0.0,0.0,308.85883158151444
22,261.81879311046566,231.28761995755733,0.0,0.0,308.85883158151444
23,232.38010660807936,235.12908304654607,0.0,0.0,308.85883158151444
