HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,27.220811558865524,22.297097958051303,0.0,0.0,6.239929765456384
1,36.34305669704139,24.2945421842429,0.0,0.0,6.239929765456384
2,47.07072773929721,26.43172651070796,0.0,0.0,6.239929765456384
3,55.256099306305046,27.498856452795387,0.0,0.0,6.239929765456384
4,61.85408635340424,28.12775523845973,0.0,0.0,6.239929765456384
5,65.43159923334201,28.39152479171752,0.0,0.0,6.239929765456384
6,66.19716408974489,28.374166470307554,0.0,0.0,6.239929765456384
7,66.0650807596256,28.35754062579246,0.0,0.0,6.239929765456384
8,66.28377193874766,28.406462540993378,0.0,0.0,6.239929765456384
9,67.08875895825358,28.506289390417273,0.0,0.0,6.239929765456384
10,67.77423336131349,28.541005666439368,0.0,0.0,6.239929765456384
11,67.62053809768834,28.37719249725345,0.0,0.0,6.239929765456384
12,66.26223909078415,27.893488718913417,0.0,0.0,6.239929765456384
13,64.76754457466438,27.022759914398275,0.0,0.0,6.239929765456384
14,62.703198641195854,25.785454915120074,0.0,0.0,6.239929765456384
15,54.17912103207165,23.866473821493326,0.0,0.0,6.239929765456384
16,40.40268414961447,22.30087447166453,0.0,0.0,6.239929765456384
17,30.602561972607152,21.91011856152469,0.0,0.0,6.239929765456384
18,26.955384133875835,21.805306618030272,0.0,0.0,6.239929765456384
19,25.291152245239854,21.78223369671752,0.0,0.0,6.239929765456384
20,24.870679307258236,21.777226796517056,0.0,0.0,6.239929765456384
21,25.15510122072675,21.765755891800005,0.0,0.0,6.239929765456384
22,24.699680627991082,21.751455105268047,0.0,0.0,6.239929765456384
23,24.28405014856609,22.614019503960222,0.0,0.0,6.239929765456384
