HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,2153.187664631191,2131.8401489257844,0.0,0.0
1,2149.1346131540163,2160.2611506535436,0.0,0.0
2,2162.596866768405,2365.668320875883,0.0,0.0
3,2233.2966720172644,2627.5208998460157,0.0,0.0
4,2440.5955581372673,2891.2394526555,0.0,0.0
5,2957.590136531645,3187.0693288949738,0.0,0.0
6,3900.2897013815177,3603.0181203988827,0.0,0.0
7,4882.80039586325,4069.7466571514497,0.0,0.0
8,5404.222332599964,4343.650202824518,0.0,0.0
9,5576.015236807027,4380.647289569554,0.0,0.0
10,5625.791788269264,4280.450312687799,0.0,0.0
11,5623.101019029855,4182.83249136118,0.0,0.0
12,5596.812338174976,4058.643397404612,0.0,0.0
13,5529.873404199589,3976.253007155199,0.0,0.0
14,5390.026767540688,3885.848144531248,0.0,0.0
15,5131.644813742207,3788.922133225661,0.0,0.0
16,4555.109259009829,3639.384120060851,0.0,0.0
17,3830.5836326628305,3387.3941838191076,0.0,0.0
18,3174.3163164511293,3141.7722872220515,0.0,0.0
19,2759.4334085398423,2842.260190523587,0.0,0.0
20,2450.8883884473976,2444.313039926385,0.0,0.0
21,2235.673150892021,2207.6185279259307,0.0,0.0
22,2179.100847850819,2158.6007666954597,0.0,0.0
23,2162.181058803313,-10.727729516261093,0.0,0.0
