HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,10794.373510835561,10780.379216120804,0.0,0.0
1,10750.956294151025,10815.990534855746,0.0,0.0
2,10814.750411577917,11201.798583984295,0.0,0.0
3,11272.114512242952,12010.398916391281,0.0,0.0
4,12632.093851023681,13455.400212214545,0.0,0.0
5,15616.844835069322,15680.291175255372,0.0,0.0
6,19070.04162176777,17702.850557767404,0.0,0.0
7,21466.745293043503,18925.312415489818,0.0,0.0
8,22527.302846623483,19297.22032752404,0.0,0.0
9,22751.477460488386,18843.150775615944,0.0,0.0
10,22658.436609494674,18145.70343487079,0.0,0.0
11,22559.65371318242,17703.692091721758,0.0,0.0
12,22553.066810344768,17414.196645883494,0.0,0.0
13,22540.303325550736,17257.174353966348,0.0,0.0
14,22351.504467492723,17160.15431565504,0.0,0.0
15,21680.220269097183,16897.650559645434,0.0,0.0
16,20494.14539930562,16327.042771559514,0.0,0.0
17,18773.622654004997,15608.561354417054,0.0,0.0
18,16966.51453618884,14671.782658503591,0.0,0.0
19,14904.226577466328,13148.206111027637,0.0,0.0
20,12777.302188098743,11701.715332031257,0.0,0.0
21,11564.958688787185,10983.037907527032,0.0,0.0
22,10952.13713781132,10524.805382361763,0.0,0.0
23,10770.020141134006,-214.01656785180137,0.0,0.0
