HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,24.781121484160654,24.716675721681632,0.0,0.0
1,17.89761734008648,17.8976173400882,0.0,0.0
2,30.14284218681797,30.189939205461574,0.0,0.0
3,102.87466927598541,103.05221264179106,0.0,0.0
4,176.24995752677958,175.78877082237753,0.0,0.0
5,306.39464762749515,305.3080294132225,0.0,0.0
6,401.54237131872696,398.6427365816552,0.0,0.0
7,437.7016616762815,431.48510287358283,0.0,0.0
8,510.18207810208133,504.0446545527528,0.0,0.0
9,569.9382346434586,568.2021440359255,0.0,0.0
10,589.0896136404438,589.5273179274337,0.0,0.0
11,591.0875166969722,591.54542189378,0.0,0.0
12,588.8762449067196,589.1649519113404,0.0,0.0
13,583.7692562410193,584.7012194119968,0.0,0.0
14,580.7132414017575,580.67823439378,0.0,0.0
15,581.7936409551968,575.1353410574108,0.0,0.0
16,564.5323920122058,548.6495199937085,0.0,0.0
17,546.5494706310983,524.1404961806072,0.0,0.0
18,475.9299167910731,452.2638130187984,0.0,0.0
19,385.5739588244177,370.02416185232306,0.0,0.0
20,321.70659616989303,315.96062894967855,0.0,0.0
21,218.82562650483445,217.28069708897547,0.0,0.0
22,135.2206103957032,134.78577074637806,0.0,0.0
23,69.99925249472851,44.84598221134209,0.0,0.0
