HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,8.50460428478976,8.352100954605925,0.0,0.0
1,7.387007185325388,7.244966983795294,0.0,0.0
2,8.731077090075974,8.594206122251265,0.0,0.0
3,17.46621280611916,17.1262874190629,0.0,0.0
4,32.83407420308172,29.84391924509626,0.0,0.0
5,61.176970251674604,47.47403286512072,0.0,0.0
6,105.03434328832248,71.79763587163038,0.0,0.0
7,154.67598647632798,98.24424276443659,0.0,0.0
8,192.81438091614197,118.44849878549564,0.0,0.0
9,211.7789074762564,128.5614925577088,0.0,0.0
10,218.08415823603943,131.95290420605582,0.0,0.0
11,219.22046439949085,132.58479809761053,0.0,0.0
12,219.29030273700553,132.65180802803812,0.0,0.0
13,219.2903027370055,132.65180802803775,0.0,0.0
14,218.7001351615927,132.33008995881448,0.0,0.0
15,213.7570305016757,129.8197166231963,0.0,0.0
16,197.68631268643804,121.58882884337352,0.0,0.0
17,157.64253519138603,101.01295335017707,0.0,0.0
18,105.69434206147702,74.19762921791808,0.0,0.0
19,64.23365044867771,52.47691241135968,0.0,0.0
20,42.8983963056546,40.48388296365731,0.0,0.0
21,34.890047964922545,34.51616535278487,0.0,0.0
22,27.576694137748937,27.36647061659747,0.0,0.0
23,16.00114332031123,7.292626715413611,0.0,0.0
