HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,298.825500488268,298.82550048828085,0.0,0.0,389.78336567991903
1,298.8255004882758,298.82550048828216,0.0,0.0,389.78336567991903
2,298.8255004882669,298.8569013155367,0.0,0.0,389.78336567991903
3,300.1716139051946,314.16142243606066,0.0,0.0,389.78336567991903
4,356.8069583118155,492.5423457805914,0.0,0.0,389.78336567991903
5,701.9757830740301,1154.1058026827268,0.0,0.0,389.78336567991903
6,1895.2942411342765,1980.03492267315,0.0,0.0,389.78336567991903
7,3058.420181449799,2412.3758169320954,0.0,0.0,389.78336567991903
8,3501.5166526589805,2531.898545485278,0.0,0.0,389.78336567991903
9,3638.7956969747033,2545.906240609974,0.0,0.0,389.78336567991903
10,3663.9638821539693,2464.5748431865977,0.0,0.0,389.78336567991903
11,3616.7051973890934,2262.973402756912,0.0,0.0,389.78336567991903
12,3548.7791762077945,1966.1895470252466,0.0,0.0,389.78336567991903
13,3406.38519345572,1625.0365307147708,0.0,0.0,389.78336567991903
14,3020.1417121740956,1224.5869862483094,0.0,0.0,389.78336567991903
15,2274.790583701878,790.586395850549,0.0,0.0,389.78336567991903
16,1367.6725668486993,454.06142513568676,0.0,0.0,389.78336567991903
17,732.2121539938043,316.2050625727755,0.0,0.0,389.78336567991903
18,465.26631544558217,298.8255004882824,0.0,0.0,389.78336567991903
19,349.0667987691828,298.8255004882819,0.0,0.0,389.78336567991903
20,303.06366913894675,298.82550048828114,0.0,0.0,389.78336567991903
21,299.23787084119965,298.82550048828386,0.0,0.0,389.78336567991903
22,298.82550048828614,298.82550048828193,0.0,0.0,389.78336567991903
23,298.8255004882948,298.8255004882813,0.0,0.0,389.78336567991903
