HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,11248.00874479794,8635.809808664319,101.76548687803616,-56.511463904882845,2419.09901992226
1,11220.113441695154,8650.807834298088,101.76548687803616,-56.511463904882845,2419.09901992226
2,11410.895680831645,8569.322583172107,101.76548687803616,-56.511463904882845,2419.09901992226
3,11628.80193628216,8621.490342076671,101.76548687803616,-56.511463904882845,2419.09901992226
4,14726.368835966286,8631.290278943245,101.76548687803616,-56.511463904882845,2419.09901992226
5,19310.614646238486,9275.417349096748,101.76548687803616,-56.511463904882845,2419.09901992226
6,22849.91222127626,10995.655984100109,101.76548687803616,-56.511463904882845,2419.09901992226
7,25446.990581084563,12164.554740751333,101.76548687803616,-56.511463904882845,2419.09901992226
8,26198.697143521902,12771.848638670846,101.76548687803616,-56.511463904882845,2419.09901992226
9,26498.51704229341,12733.955724469233,101.76548687803616,-56.511463904882845,2419.09901992226
10,26357.210799450528,12580.82785413573,101.76548687803616,-56.511463904882845,2419.09901992226
11,26238.97292009645,12198.035792647492,101.76548687803616,-56.511463904882845,2419.09901992226
12,26234.98887753216,11885.984026633132,101.76548687803616,-56.511463904882845,2419.09901992226
13,26221.81581554131,12086.85535031609,101.76548687803616,-56.511463904882845,2419.09901992226
14,26282.310334053305,12037.955515532156,101.76548687803616,-56.511463904882845,2419.09901992226
15,26178.570259817025,11881.66927088296,101.76548687803616,-56.511463904882845,2419.09901992226
16,24997.635677801183,10477.640394958207,101.76548687803616,-56.511463904882845,2419.09901992226
17,20039.704361094766,10044.875972350917,101.76548687803616,-56.511463904882845,2419.09901992226
18,14956.750416160234,9577.683734405251,101.76548687803616,-56.511463904882845,2419.09901992226
19,14013.91710656337,9503.731353279036,101.76548687803616,-56.511463904882845,2419.09901992226
20,12598.848185282615,9169.720736462747,101.76548687803616,-56.511463904882845,2419.09901992226
21,11540.657799257799,8748.85540244815,101.76548687803616,-56.511463904882845,2419.09901992226
22,11351.669138628065,8758.626311586777,101.76548687803616,-56.511463904882845,2419.09901992226
23,11110.538470500924,9081.305171171662,101.76548687803616,-56.511463904882845,2419.09901992226
