HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,6968.3829873204595,4849.113952015012,0.0,-1581.5241066172337,5720.686374306139
1,6684.312802415349,4765.280986526806,0.0,-1581.5241066172337,5720.686374306139
2,6909.591296393861,4612.381966340763,0.0,-1581.5241066172337,5720.686374306139
3,6957.8363769129455,4715.326048381492,0.0,-1581.5241066172337,5720.686374306139
4,8941.384024730065,4744.011071484136,0.0,-1581.5241066172337,5720.686374306139
5,10198.834484630182,4983.1686944619,0.0,-1581.5241066172337,5720.686374306139
6,12458.112698030178,5540.796313983178,0.0,-1581.5241066172337,5720.686374306139
7,13912.972916983557,6119.391957222291,0.0,-1581.5241066172337,5720.686374306139
8,15936.038016680961,6250.642207975821,0.0,-1581.5241066172337,5720.686374306139
9,17803.329942245196,6266.434366412635,0.0,-1581.5241066172337,5720.686374306139
10,18655.290243769094,5029.185840819266,0.0,-1581.5241066172337,5720.686374306139
11,19604.35570407762,3528.964157688254,0.0,-1581.5241066172337,5720.686374306139
12,20321.046433192678,2016.0833747006336,0.0,-1581.5241066172337,5720.686374306139
13,21248.92778553874,1401.785554103758,0.0,-1581.5241066172337,5720.686374306139
14,22065.28294537207,1173.4087910319013,0.0,-1581.5241066172337,5720.686374306139
15,22452.33047842934,1132.98551579171,0.0,-1581.5241066172337,5720.686374306139
16,20554.47110683572,105.14061205064627,0.0,-1581.5241066172337,5720.686374306139
17,14637.16119081367,893.9768586445753,0.0,-1581.5241066172337,5720.686374306139
18,9038.233557310385,2154.772602819401,0.0,-1581.5241066172337,5720.686374306139
19,8678.379386076542,4308.8842674672105,0.0,-1581.5241066172337,5720.686374306139
20,7521.675373763128,4816.211313590769,0.0,-1581.5241066172337,5720.686374306139
21,7028.872843366214,5009.155949270235,0.0,-1581.5241066172337,5720.686374306139
22,7011.790784838582,5225.821727723167,0.0,-1581.5241066172337,5720.686374306139
23,6693.034905290309,5923.847526584758,0.0,-1581.5241066172337,5720.686374306139
