HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,5463.749980074772,4845.408980915455,-313.4976599627135,0.0,1758.6537304919882
1,5570.873862589012,4880.285984698245,-313.4976599627135,0.0,1758.6537304919882
2,5580.516280924764,4811.400275718717,-313.4976599627135,0.0,1758.6537304919882
3,5828.749002876814,4851.676178580405,-313.4976599627135,0.0,1758.6537304919882
4,7012.8372792995,4805.684277464935,-313.4976599627135,0.0,1758.6537304919882
5,7949.417420917803,4973.825356723672,-313.4976599627135,0.0,1758.6537304919882
6,8243.789923423245,4934.6154590341885,-313.4976599627135,0.0,1758.6537304919882
7,10301.169238654951,5455.351153927494,-313.4976599627135,0.0,1758.6537304919882
8,9440.898347011203,5084.028391683533,-313.4976599627135,0.0,1758.6537304919882
9,9243.852472355298,5196.462914725452,-313.4976599627135,0.0,1758.6537304919882
10,8842.27745244875,4919.454608965606,-313.4976599627135,0.0,1758.6537304919882
11,8467.348548483009,4706.446397718117,-313.4976599627135,0.0,1758.6537304919882
12,8018.5322256702275,4508.920852081129,-313.4976599627135,0.0,1758.6537304919882
13,7662.456978652977,4499.172637122176,-313.4976599627135,0.0,1758.6537304919882
14,7458.0105895066245,4473.902226757263,-313.4976599627135,0.0,1758.6537304919882
15,7399.497416909723,4267.912134384399,-313.4976599627135,0.0,1758.6537304919882
16,7585.066383043892,4243.644677355048,-313.4976599627135,0.0,1758.6537304919882
17,6373.838647734443,4301.178816153211,-313.4976599627135,0.0,1758.6537304919882
18,4602.620884058132,4122.29073180373,-313.4976599627135,0.0,1758.6537304919882
19,4561.112887531926,4249.19624232245,-313.4976599627135,0.0,1758.6537304919882
20,4844.822209060931,4352.593127397169,-313.4976599627135,0.0,1758.6537304919882
21,5061.993563995748,4469.7199071014875,-313.4976599627135,0.0,1758.6537304919882
22,5215.470485396131,4588.7697940269145,-313.4976599627135,0.0,1758.6537304919882
23,5361.946275943443,4672.499125198643,-313.4976599627135,0.0,1758.6537304919882
