HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,178.81561899002048,166.53936796921988,0.0,0.0
1,179.59740217069796,167.2459047757667,0.0,0.0
2,186.13304085566557,173.2226360027589,0.0,0.0
3,197.26387754711874,181.60637239309682,0.0,0.0
4,255.4876915942652,189.22839428828368,0.0,0.0
5,570.8293217918387,208.79365788973348,0.0,0.0
6,1017.0667013701939,253.27075664813745,0.0,0.0
7,1360.8136069929897,302.1442297421987,0.0,0.0
8,1447.52381113571,330.0050952617939,0.0,0.0
9,1436.8118042927554,339.8161060626695,0.0,0.0
10,1594.2553191787863,337.79377863957404,0.0,0.0
11,1699.8797938321252,316.08560312711336,0.0,0.0
12,1575.7629419670234,275.1655996762812,0.0,0.0
13,1395.715064213193,236.97172458355385,0.0,0.0
14,1168.7578167093188,213.94504004258465,0.0,0.0
15,922.1530296939532,198.64684104919488,0.0,0.0
16,659.4163839405994,187.48176794785812,0.0,0.0
17,428.81471299211546,180.8049986912665,0.0,0.0
18,305.6185358858626,176.40639114379945,0.0,0.0
19,238.67161431440041,173.57918724646984,0.0,0.0
20,203.02372624773847,172.14460901113694,0.0,0.0
21,189.3602287906369,171.22992031390964,0.0,0.0
22,183.36854097213035,170.1006082388076,0.0,0.0
23,180.35386388786463,-10.808790095038406,0.0,0.0
