HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,4968.4692738265585,4968.075754018933,0.0,0.0
1,4945.108772599336,4947.436462402336,0.0,0.0
2,4942.06187889122,4947.481567382778,0.0,0.0
3,4947.632466400425,4951.346346341667,0.0,0.0
4,5013.251219767706,4970.492328350363,0.0,0.0
5,5649.509026655243,5094.370328463028,0.0,0.0
6,7263.502085952676,5478.828679011411,0.0,0.0
7,9325.91008141759,5996.618581918587,0.0,0.0
8,10870.838667010863,6406.949960561899,0.0,0.0
9,11508.648128816401,6601.743502103353,0.0,0.0
10,11629.220611455312,6499.757033128003,0.0,0.0
11,11638.560073560198,6121.934917743392,0.0,0.0
12,11629.835256525355,5789.7099280724515,0.0,0.0
13,11499.133714230114,5619.887305626504,0.0,0.0
14,11020.815399754509,5478.37036132812,0.0,0.0
15,10038.059723718856,5348.07521878756,0.0,0.0
16,8507.964130971646,5249.730989896344,0.0,0.0
17,6717.21647696658,5172.390563964838,0.0,0.0
18,5500.387979675484,5096.048081618084,0.0,0.0
19,5104.105261090099,5052.404752291165,0.0,0.0
20,5050.662676230278,5044.977891188404,0.0,0.0
21,5039.829879819237,5035.029728816101,0.0,0.0
22,4996.891908375247,4992.3142465444635,0.0,0.0
23,4980.5795842313855,10.257105567967415,0.0,0.0
