HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,28052.105393916943,27963.920147235593,0.0,0.0
1,27831.247478148594,27535.630202073415,0.0,0.0
2,28807.44272329918,27963.003493088647,0.0,0.0
3,32015.592073756277,29533.11574143663,0.0,0.0
4,40145.51133710475,32738.14530123197,0.0,0.0
5,53538.77862338314,40576.93488957319,0.0,0.0
6,70801.6716654716,53050.86407001193,0.0,0.0
7,88427.17058039963,66196.91736778864,0.0,0.0
8,101165.30449293548,78758.4436222956,0.0,0.0
9,108028.26019216911,89061.6651893027,0.0,0.0
10,110207.01654543792,93400.47934194712,0.0,0.0
11,110491.75380896757,93731.84375000003,0.0,0.0
12,110581.88008111808,93595.1885141228,0.0,0.0
13,110459.53722162341,93470.83973106972,0.0,0.0
14,110172.62121348138,92948.78602013219,0.0,0.0
15,108435.2455699231,90871.32196514422,0.0,0.0
16,101676.42337913092,85959.20703124997,0.0,0.0
17,88215.8286787594,76122.78027343744,0.0,0.0
18,76183.55390175967,64551.8205754206,0.0,0.0
19,68498.78755836876,54132.551156850954,0.0,0.0
20,56124.12743205249,46112.69782902645,0.0,0.0
21,44494.83644636054,40421.011831430296,0.0,0.0
22,35035.37681094369,33403.59959059491,0.0,0.0
23,29516.869552203807,1042.5659928018001,0.0,0.0
