HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
1,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
2,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
3,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
4,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
5,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
6,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
7,279.80352894961834,281.00160932540894,0.0,0.0,165.44198683673383
8,384.79489117860794,281.00160932540894,0.0,0.0,165.44198683673383
9,647.4777328968048,281.00160932540894,0.0,0.0,165.44198683673383
10,647.4777328968048,281.00160932540894,0.0,0.0,165.44198683673383
11,372.6206402182579,281.00160932540894,0.0,0.0,165.44198683673383
12,464.2396711111069,281.00160932540894,0.0,0.0,165.44198683673383
13,464.2396711111069,281.00160932540894,0.0,0.0,165.44198683673383
14,555.8587020039558,281.00160932540894,0.0,0.0,165.44198683673383
15,464.2396711111069,281.00160932540894,0.0,0.0,165.44198683673383
16,362.297254383564,281.00160932540894,0.0,0.0,165.44198683673383
17,280.1622284203768,281.00160932540894,0.0,0.0,165.44198683673383
18,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
19,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
20,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
21,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
22,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
23,281.00160932540894,281.00160932540894,0.0,0.0,165.44198683673383
