HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,28935.54492187466,28942.387770432728,0.0,0.0,618.763558824077
1,28675.79703963107,28700.872671274,0.0,0.0,618.763558824077
2,28601.220927621845,28622.294583833966,0.0,0.0,618.763558824077
3,28780.84882363575,28785.163574218856,0.0,0.0,618.763558824077
4,29480.012100395066,29452.79032076324,0.0,0.0,618.763558824077
5,30180.011007842204,30102.92146183887,0.0,0.0,618.763558824077
6,30739.784400443943,30599.314528245148,0.0,0.0,618.763558824077
7,31418.022778974966,31189.255577674372,0.0,0.0,618.763558824077
8,32363.387676604318,32060.331711989216,0.0,0.0,618.763558824077
9,33298.37515714778,32919.8436185396,0.0,0.0,618.763558824077
10,33930.74348209999,33484.7356708233,0.0,0.0,618.763558824077
11,34499.372253651694,34018.588454026445,0.0,0.0,618.763558824077
12,34836.63342612537,34342.54475285476,0.0,0.0,618.763558824077
13,35119.82058937969,34631.45643028847,0.0,0.0,618.763558824077
14,35244.64608776318,34773.07611553484,0.0,0.0,618.763558824077
15,34874.097349437165,34444.22904146634,0.0,0.0,618.763558824077
16,34424.34634668357,34017.283353365434,0.0,0.0,618.763558824077
17,33809.28788014842,33407.94963191104,0.0,0.0,618.763558824077
18,33140.86726233219,32773.62383563699,0.0,0.0,618.763558824077
19,32542.720156848387,32227.69871168868,0.0,0.0,618.763558824077
20,31728.749057112258,31472.579946664693,0.0,0.0,618.763558824077
21,30919.370502574315,30734.89118840142,0.0,0.0,618.763558824077
22,30077.292834051757,29970.09902719346,0.0,0.0,618.763558824077
23,29356.992157567325,29318.534254807648,0.0,0.0,618.763558824077
