HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,181.69703481388612,180.29968291062596,0.0,0.0,136.45645282323125
1,180.69456651475457,182.8771484081576,0.0,0.0,136.45645282323125
2,189.0051458366015,203.63628490154318,0.0,0.0,136.45645282323125
3,254.14536989878502,258.8109700129611,0.0,0.0,136.45645282323125
4,441.20730023731085,346.00039320725676,0.0,0.0,136.45645282323125
5,661.86359256437,447.6389095599834,0.0,0.0,136.45645282323125
6,845.461126802544,544.0414638519285,0.0,0.0,136.45645282323125
7,996.7897448192587,611.0961126180814,0.0,0.0,136.45645282323125
8,1089.9534663642485,642.9842356168303,0.0,0.0,136.45645282323125
9,1122.9813522397299,653.8251168177675,0.0,0.0,136.45645282323125
10,1129.0021359966154,655.5419233762303,0.0,0.0,136.45645282323125
11,1129.76526820157,650.9602963374215,0.0,0.0,136.45645282323125
12,1129.8102491824545,623.1498803358835,0.0,0.0,136.45645282323125
13,1129.4505838562234,510.69654992910637,0.0,0.0,136.45645282323125
14,1127.760198892758,368.3826051858762,0.0,0.0,136.45645282323125
15,1123.76757566956,268.0970957829407,0.0,0.0,136.45645282323125
16,1114.2815392154405,209.6111778846162,0.0,0.0,136.45645282323125
17,1089.6770195504246,186.95564651489397,0.0,0.0,136.45645282323125
18,1037.863975729518,181.80751463083192,0.0,0.0,136.45645282323125
19,943.165752600888,180.56003658588173,0.0,0.0,136.45645282323125
20,762.537358835741,180.3167746617246,0.0,0.0,136.45645282323125
21,496.23360218033747,180.2996829106271,0.0,0.0,136.45645282323125
22,284.56045754385383,180.29968291062625,0.0,0.0,136.45645282323125
23,199.2742874320956,180.2996829106256,0.0,0.0,136.45645282323125
