HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,-112.528512367193,-104.42569134895797,-6.732748800276491,0.0
1,-110.36185226309553,-109.22782332120514,-6.732748800276491,0.0
2,-111.56786406276834,-99.92020863828277,-6.732748800276491,0.0
3,-109.41932510738083,-107.97918191921805,-6.732748800276491,0.0
4,-62.33907055371389,-81.64860508241485,-6.732748800276491,0.0
5,-54.969079346023726,-85.5171686895234,-6.732748800276491,0.0
6,16.910647008359888,-47.42782589258782,-6.732748800276491,0.0
7,203.67134395258245,121.95172732915839,-6.732748800276491,0.0
8,116.59631188101031,64.96810411475755,-6.732748800276491,0.0
9,90.76278684473763,60.18319889020535,-6.732748800276491,0.0
10,73.4587284750574,57.0181029466618,-6.732748800276491,0.0
11,61.5203174861831,57.267306674003976,-6.732748800276491,0.0
12,55.45552119320365,55.59531190149397,-6.732748800276491,0.0
13,46.309337152093605,48.988540405271124,-6.732748800276491,0.0
14,43.73774240929046,43.996705950648305,-6.732748800276491,0.0
15,42.47015093473564,41.388157812484764,-6.732748800276491,0.0
16,48.498535110110794,43.61582543969578,-6.732748800276491,0.0
17,50.08407411113947,49.20892085350954,-6.732748800276491,0.0
18,49.38432498802632,82.4659853380191,-6.732748800276491,0.0
19,52.56606772060064,113.00131629205572,-6.732748800276491,0.0
20,61.10140165309653,146.00298254861133,-6.732748800276491,0.0
21,104.14181918630473,133.2894316976554,-6.732748800276491,0.0
22,110.4192214262938,116.33591682084807,-6.732748800276491,0.0
23,-115.36216741207052,25.035654901546717,-6.732748800276491,0.0
