HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1155.462705304727,1114.6098233745697,0.0,-240.1998640513707
1,988.4340900371972,939.1617992467312,0.0,-240.1998640513707
2,942.9087332045747,868.8529743626308,0.0,-240.1998640513707
3,935.1534773228808,934.199931514609,0.0,-240.1998640513707
4,1116.212419045346,1169.2455910882877,0.0,-240.1998640513707
5,1250.0648305564619,1249.4573243701946,0.0,-240.1998640513707
6,1457.305309867751,1425.3026983227273,0.0,-240.1998640513707
7,1792.7193651196262,1644.4074270594215,0.0,-240.1998640513707
8,1960.5305718951577,1961.154085425868,0.0,-240.1998640513707
9,2033.8409787549263,2068.4231315747,0.0,-240.1998640513707
10,2083.9575656356487,2103.7038560529354,0.0,-240.1998640513707
11,2113.1282207115164,2097.149340085075,0.0,-240.1998640513707
12,2139.4383678361896,2107.521904189746,0.0,-240.1998640513707
13,2149.4894722803015,2105.9021498352804,0.0,-240.1998640513707
14,2163.282747367378,2104.073987901758,0.0,-240.1998640513707
15,2185.186949844231,2118.139529485334,0.0,-240.1998640513707
16,2205.099492691776,2144.900307293635,0.0,-240.1998640513707
17,2312.184183920374,2229.643993151984,0.0,-240.1998640513707
18,2455.50999852131,2228.518641462516,0.0,-240.1998640513707
19,2459.6169436309724,2283.2111560364006,0.0,-240.1998640513707
20,2183.9434709522084,2196.341060868575,0.0,-240.1998640513707
21,2048.948100213015,2035.0568312646296,0.0,-240.1998640513707
22,1839.5521597326942,1797.6688553439415,0.0,-240.1998640513707
23,1520.4475347570076,285.6843026000976,0.0,-240.1998640513707
