HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,6458.22459814999,6057.656372070318,0.0,0.0
1,5574.246153615836,5687.222881610608,0.0,0.0
2,5755.647016620117,5546.25318321809,0.0,0.0
3,7519.989238169387,5466.131685697184,0.0,0.0
4,11725.89988737724,5528.295330341059,0.0,0.0
5,16978.08995974005,5995.688908503622,0.0,0.0
6,21855.873125449445,6700.97324312651,0.0,0.0
7,26983.837177846588,7454.708500788817,0.0,0.0
8,31285.802287251532,7978.3061899038485,0.0,0.0
9,33779.121450139064,8345.382089468176,0.0,0.0
10,34086.18891246102,8755.347402719368,0.0,0.0
11,34022.37571651992,9002.618802584144,0.0,0.0
12,34015.633659976585,9056.185781625674,0.0,0.0
13,34033.62190006881,9031.402827336275,0.0,0.0
14,34036.36635498972,8973.751488318823,0.0,0.0
15,33982.345962232044,8986.645892803495,0.0,0.0
16,33428.604987952036,8948.066791241006,0.0,0.0
17,31006.718188757168,8692.610483022861,0.0,0.0
18,26391.74915439405,8480.641841008126,0.0,0.0
19,21310.18923049855,8425.281203049886,0.0,0.0
20,16765.525747949636,8313.330453725965,0.0,0.0
21,12704.651765669969,7941.736454890358,0.0,0.0
22,9512.155232279743,7363.6212181678275,0.0,0.0
23,7625.611264517627,777.7126060642466,0.0,0.0
