HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,21.11425971984437,21.114259719848356,0.0,0.0,101.71256086090554
1,21.11425971984701,21.11425971984907,0.0,0.0,101.71256086090554
2,21.300262794635895,21.12379272167332,0.0,0.0,101.71256086090554
3,25.452904602586532,21.329903510902998,0.0,0.0,101.71256086090554
4,55.58615289885302,31.10916697061941,0.0,0.0,101.71256086090554
5,206.35536117845723,115.83405876159648,0.0,0.0,101.71256086090554
6,576.7270486181396,375.24286666283194,0.0,0.0,101.71256086090554
7,968.9970243607431,692.5823302635793,0.0,0.0,101.71256086090554
8,1158.8617191241613,883.4953237680293,0.0,0.0,101.71256086090554
9,1199.8148490350334,944.9787791325484,0.0,0.0,101.71256086090554
10,1201.1346122186278,943.2643996018628,0.0,0.0,101.71256086090554
11,1188.0025223187536,866.4327304546655,0.0,0.0,101.71256086090554
12,1163.4724357283428,714.3882088294417,0.0,0.0,101.71256086090554
13,1121.5279116575728,542.714033860427,0.0,0.0,101.71256086090554
14,1040.1655257067887,399.51631457989043,0.0,0.0,101.71256086090554
15,895.524125607076,287.7712273230923,0.0,0.0,101.71256086090554
16,682.9631202083906,188.76561751732459,0.0,0.0,101.71256086090554
17,466.0494045973736,99.57766503554237,0.0,0.0,101.71256086090554
18,255.4785491095623,42.01509629763137,0.0,0.0,101.71256086090554
19,103.78125474279014,23.19169818438049,0.0,0.0,101.71256086090554
20,52.065283822832214,21.114259719848494,0.0,0.0,101.71256086090554
21,41.61282304786019,21.114259719849677,0.0,0.0,101.71256086090554
22,30.50526355144332,21.11425971984897,0.0,0.0,101.71256086090554
23,22.370815964041903,21.11425971984877,0.0,0.0,101.71256086090554
