HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,7217.272647155418,7137.700005164154,0.0,-2187.1121840692012,11635.34823721921
1,6295.861242241985,6232.197465162712,0.0,-2187.1121840692012,11635.34823721921
2,5643.544309883573,5524.52421569792,0.0,-2187.1121840692012,11635.34823721921
3,5520.412972984359,5301.253204345248,0.0,-2187.1121840692012,11635.34823721921
4,5724.326543134756,5472.034194945954,0.0,-2187.1121840692012,11635.34823721921
5,6113.498668496119,5734.363618116624,0.0,-2187.1121840692012,11635.34823721921
6,8632.943623006779,7981.756936880008,0.0,-2187.1121840692012,11635.34823721921
7,14187.19191698164,12253.589978943637,0.0,-2187.1121840692012,11635.34823721921
8,18237.324204431752,16233.115658541457,0.0,-2187.1121840692012,11635.34823721921
9,25518.523815819113,21009.437752239995,0.0,-2187.1121840692012,11635.34823721921
10,31034.95502833063,24907.939830941985,0.0,-2187.1121840692012,11635.34823721921
11,33140.86799197794,26626.367674058136,0.0,-2187.1121840692012,11635.34823721921
12,34318.366355372615,25388.626697203596,0.0,-2187.1121840692012,11635.34823721921
13,34980.6817808993,23725.07187698029,0.0,-2187.1121840692012,11635.34823721921
14,34592.19291255553,22817.377561223842,0.0,-2187.1121840692012,11635.34823721921
15,33458.12928276873,22085.18365671886,0.0,-2187.1121840692012,11635.34823721921
16,29504.775425300213,20905.249431887092,0.0,-2187.1121840692012,11635.34823721921
17,25881.891304505,18613.576551749255,0.0,-2187.1121840692012,11635.34823721921
18,21103.15788890362,16787.48470659204,0.0,-2187.1121840692012,11635.34823721921
19,18067.65057109645,16148.560360363681,0.0,-2187.1121840692012,11635.34823721921
20,16330.28034657396,14972.532763213645,0.0,-2187.1121840692012,11635.34823721921
21,12829.91353384032,12720.460419283812,0.0,-2187.1121840692012,11635.34823721921
22,10572.645967846009,11092.969631799937,0.0,-2187.1121840692012,11635.34823721921
23,8304.109452858416,8423.252328570567,0.0,-2187.1121840692012,11635.34823721921
