HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,772.2444614687852,793.1308458768399,0.0,0.0,181.53300185229676
1,687.2612126960485,693.6766228309083,0.0,0.0,181.53300185229676
2,750.7645254317604,752.2649571345287,0.0,0.0,181.53300185229676
3,914.3156291625995,876.7982670710755,0.0,0.0,181.53300185229676
4,1311.9130866390485,1247.7017687284003,0.0,0.0,181.53300185229676
5,1773.4118058361607,1721.0102879450803,0.0,0.0,181.53300185229676
6,2123.5237990339956,2172.901035015396,0.0,0.0,181.53300185229676
7,2519.598546755259,2648.476468599765,0.0,0.0,181.53300185229676
8,3019.924096586136,3073.116257887618,0.0,0.0,181.53300185229676
9,3530.0776788119438,3447.032717191249,0.0,0.0,181.53300185229676
10,3855.2352327660956,3654.96198448768,0.0,0.0,181.53300185229676
11,3885.2904674778365,3665.119065504809,0.0,0.0,181.53300185229676
12,3813.17027826418,3591.338587834294,0.0,0.0,181.53300185229676
13,3758.200872545491,3498.8159578763525,0.0,0.0,181.53300185229676
14,3732.9033998218833,3427.030083289512,0.0,0.0,181.53300185229676
15,3634.332343675159,3322.7062237079326,0.0,0.0,181.53300185229676
16,3409.488179290894,3178.47702730619,0.0,0.0,181.53300185229676
17,3157.052689475571,2994.9318331204895,0.0,0.0,181.53300185229676
18,2925.9658362143646,2774.4538527268596,0.0,0.0,181.53300185229676
19,2629.695013170478,2483.758589524488,0.0,0.0,181.53300185229676
20,2289.44162794092,2216.6506300706114,0.0,0.0,181.53300185229676
21,1913.881073114983,1923.088995126577,0.0,0.0,181.53300185229676
22,1397.3345414085015,1436.0731788048347,0.0,0.0,181.53300185229676
23,976.819865376584,1016.2172939593966,0.0,0.0,181.53300185229676
