HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,629.4976596782244,77.56651312424049,0.0,-211.37766621729673,1395.1397517969913
1,589.3609524018611,62.39476702164018,0.0,-211.37766621729673,1395.1397517969913
2,576.0001281355669,45.4095513008009,0.0,-211.37766621729673,1395.1397517969913
3,601.3649723287576,55.67697920625221,0.0,-211.37766621729673,1395.1397517969913
4,632.7932909404068,38.998637773801306,0.0,-211.37766621729673,1395.1397517969913
5,655.6834630343212,19.124887657901468,0.0,-211.37766621729673,1395.1397517969913
6,757.9188138198239,140.62102680978836,0.0,-211.37766621729673,1395.1397517969913
7,2930.9224391004223,363.2193908112673,0.0,-211.37766621729673,1395.1397517969913
8,3195.863680074464,457.21621291181054,0.0,-211.37766621729673,1395.1397517969913
9,3324.0724394528534,461.9555586491365,0.0,-211.37766621729673,1395.1397517969913
10,3637.070146503718,420.6357173737497,0.0,-211.37766621729673,1395.1397517969913
11,3781.938893402777,272.9923460746633,0.0,-211.37766621729673,1395.1397517969913
12,3903.357319559724,136.0919330101865,0.0,-211.37766621729673,1395.1397517969913
13,3915.3808551447337,8.010002395046058,0.0,-211.37766621729673,1395.1397517969913
14,3781.479068939258,-149.47195906662023,0.0,-211.37766621729673,1395.1397517969913
15,3476.8041476297562,-285.091747481893,0.0,-211.37766621729673,1395.1397517969913
16,798.9017844022117,-377.1441746819055,0.0,-211.37766621729673,1395.1397517969913
17,472.238130377449,-401.6716277958974,0.0,-211.37766621729673,1395.1397517969913
18,466.54072733612844,-331.2645437156647,0.0,-211.37766621729673,1395.1397517969913
19,569.7771416609718,-184.68363991318415,0.0,-211.37766621729673,1395.1397517969913
20,667.5543381478161,-22.19065946305659,0.0,-211.37766621729673,1395.1397517969913
21,678.2785359639608,-0.5141261717343468,0.0,-211.37766621729673,1395.1397517969913
22,637.5181446367571,23.357869217542998,0.0,-211.37766621729673,1395.1397517969913
23,477.8580819747595,267.14796838693144,0.0,-211.37766621729673,1395.1397517969913
