HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,114.11533845338558,113.58835213000961,0.0,0.0,18.504187702755832
1,69.45480104058993,68.63861450782214,0.0,0.0,18.504187702755832
2,62.364265953441944,67.54102296095516,0.0,0.0,18.504187702755832
3,77.95526710598394,102.24068076794043,0.0,0.0,18.504187702755832
4,132.24385500502257,163.18386371319082,0.0,0.0,18.504187702755832
5,200.4296794321329,220.57942375769923,0.0,0.0,18.504187702755832
6,249.2891103225723,259.5609422830432,0.0,0.0,18.504187702755832
7,276.2122828457995,280.0353956956135,0.0,0.0,18.504187702755832
8,287.0450992511142,287.3753227820761,0.0,0.0,18.504187702755832
9,289.66820692741845,289.33199574397105,0.0,0.0,18.504187702755832
10,289.96564492411903,289.8852747403658,0.0,0.0,18.504187702755832
11,289.9771094778933,289.9735148503231,0.0,0.0,18.504187702755832
12,289.9771728515616,289.97717285156335,0.0,0.0,18.504187702755832
13,289.9771728515621,289.9735647348257,0.0,0.0,18.504187702755832
14,289.93715191252653,289.92900554950404,0.0,0.0,18.504187702755832
15,289.5996243414742,289.71592917809113,0.0,0.0,18.504187702755832
16,288.77643839518277,289.22036185631384,0.0,0.0,18.504187702755832
17,287.5689440029331,288.13447805551334,0.0,0.0,18.504187702755832
18,284.26186765473335,284.9748320946324,0.0,0.0,18.504187702755832
19,276.4054865343801,277.2721595764159,0.0,0.0,18.504187702755832
20,262.77717689718867,263.88029758746796,0.0,0.0,18.504187702755832
21,241.94490963289178,243.3730765122632,0.0,0.0,18.504187702755832
22,214.7062430253888,216.30321429325954,0.0,0.0,18.504187702755832
23,177.2384584945762,178.41088045560377,0.0,0.0,18.504187702755832
