HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,11.920166969299041,11.920166969299336,0.0,0.0
1,11.920166969299181,11.920166969299327,0.0,0.0
2,11.920166969299055,11.920166969299176,0.0,0.0
3,12.73691855536628,12.740059907619916,0.0,0.0
4,15.862650553385384,15.872159517728365,0.0,0.0
5,22.277459462483534,22.294524632967395,0.0,0.0
6,30.665725284153503,30.684335708618143,0.0,0.0
7,37.004605611165246,37.01409758054303,0.0,0.0
8,39.39835272894956,39.39996587313134,0.0,0.0
9,39.73388671874981,39.73388671874993,0.0,0.0
10,39.73388671874989,39.73388671875,0.0,0.0
11,39.73388671874987,39.73388671875001,0.0,0.0
12,39.733886718749915,39.733886718750114,0.0,0.0
13,39.73388671874992,39.73388671875003,0.0,0.0
14,39.73388671874981,39.73388671874999,0.0,0.0
15,39.73388671874992,39.73388671874999,0.0,0.0
16,39.73388671875008,39.73388671875001,0.0,0.0
17,38.91272226969397,38.9095639448899,0.0,0.0
18,37.019618988036974,37.01486448141241,0.0,0.0
19,33.76143794589549,33.75271008564876,0.0,0.0
20,28.546582963731687,28.533508117382326,0.0,0.0
21,20.153905232747547,20.132085580092195,0.0,0.0
22,13.562500529819152,13.55460469539348,0.0,0.0
23,11.920166969299652,2.611244553918368e-13,0.0,0.0
