HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2033.986711643548,1806.5098316344354,-499.3237703642094,0.0,3304.7433484013422
1,2251.9771266369935,1783.1935676825697,-499.3237703642094,0.0,3304.7433484013422
2,2377.286275362829,1976.4355527591067,-499.3237703642094,0.0,3304.7433484013422
3,2792.0464151381357,2218.512404826971,-499.3237703642094,0.0,3304.7433484013422
4,3623.6779930352996,2584.1067755724753,-499.3237703642094,0.0,3304.7433484013422
5,6165.898967160481,3080.869965736003,-499.3237703642094,0.0,3304.7433484013422
6,9489.539671983119,4607.3121746686775,-499.3237703642094,0.0,3304.7433484013422
7,12322.245467170898,6065.703031381511,-499.3237703642094,0.0,3304.7433484013422
8,9497.550977010265,6715.612110193616,-499.3237703642094,0.0,3304.7433484013422
9,8148.752551537339,5408.304265092468,-499.3237703642094,0.0,3304.7433484013422
10,6289.971094671635,4731.313717183346,-499.3237703642094,0.0,3304.7433484013422
11,5281.780549667432,4085.553654040861,-499.3237703642094,0.0,3304.7433484013422
12,4576.953847052789,3765.583235282432,-499.3237703642094,0.0,3304.7433484013422
13,4178.314606198074,3096.6862859497983,-499.3237703642094,0.0,3304.7433484013422
14,4218.223921942706,2238.2876088527137,-499.3237703642094,0.0,3304.7433484013422
15,4791.720548715915,1793.9536333670583,-499.3237703642094,0.0,3304.7433484013422
16,6115.874732486404,1920.704494182395,-499.3237703642094,0.0,3304.7433484013422
17,7256.939932099022,2250.0889634307523,-499.3237703642094,0.0,3304.7433484013422
18,5381.732211611899,2312.738996719814,-499.3237703642094,0.0,3304.7433484013422
19,1871.3674627525895,1990.3383419750662,-499.3237703642094,0.0,3304.7433484013422
20,1566.2859091682885,1883.1976508246003,-499.3237703642094,0.0,3304.7433484013422
21,1501.064479112719,1972.3560923884468,-499.3237703642094,0.0,3304.7433484013422
22,1658.5987546152974,2029.6549377113063,-499.3237703642094,0.0,3304.7433484013422
23,1792.9894004509706,1981.358679827101,-499.3237703642094,0.0,3304.7433484013422
