HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,49413.68621288238,49752.560997596185,0.0,0.0,7427.878788206369
1,49529.41900143638,49799.36335637018,0.0,0.0,7427.878788206369
2,50401.157836445724,50365.338040865034,0.0,0.0,7427.878788206369
3,52198.86419420667,51201.695650541165,0.0,0.0,7427.878788206369
4,57472.23629070866,52622.970515324545,0.0,0.0,7427.878788206369
5,69892.88460847648,56103.75105168255,0.0,0.0,7427.878788206369
6,88577.88339619461,61805.447941706625,0.0,0.0,7427.878788206369
7,106310.87649664716,67679.9037334738,0.0,0.0,7427.878788206369
8,118199.41446659452,72234.00875150238,0.0,0.0,7427.878788206369
9,124045.5521581652,74848.67010967538,0.0,0.0,7427.878788206369
10,125780.46342193452,75029.51123046872,0.0,0.0,7427.878788206369
11,125977.1608147746,72559.73155799281,0.0,0.0,7427.878788206369
12,125042.65888409936,68035.8494215749,0.0,0.0,7427.878788206369
13,122988.09627933416,63284.23486328132,0.0,0.0,7427.878788206369
14,118730.52385656076,59597.71859975958,0.0,0.0,7427.878788206369
15,110269.48977789728,57044.89794921877,0.0,0.0,7427.878788206369
16,95911.01956118322,55264.69452373807,0.0,0.0,7427.878788206369
17,77942.0561991139,53670.09393780051,0.0,0.0,7427.878788206369
18,63383.897030650915,52026.00123948312,0.0,0.0,7427.878788206369
19,56068.43480603391,50719.06794621395,0.0,0.0,7427.878788206369
20,52863.66029094863,50071.74838491589,0.0,0.0,7427.878788206369
21,51018.87148287871,49884.594613882255,0.0,0.0,7427.878788206369
22,50011.66392780192,49840.64565805281,0.0,0.0,7427.878788206369
23,49529.62389248149,49812.75649789659,0.0,0.0,7427.878788206369
