HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1522.0962372410306,1520.4598940335777,0.0,0.0
1,1514.3238525390393,1513.1696871244053,0.0,0.0
2,1528.9322383485521,1524.4939176119062,0.0,0.0
3,1669.739759657219,1628.543282142077,0.0,0.0
4,2179.3782486604914,1991.4048461914028,0.0,0.0
5,3005.9119812245226,2572.3483088566645,0.0,0.0
6,4122.189649092438,3419.9758159930857,0.0,0.0
7,5527.484369855256,4565.246488131022,0.0,0.0
8,6870.801707300628,5748.17237267127,0.0,0.0
9,7870.193479106768,6729.3561964768505,0.0,0.0
10,8404.616600065836,7306.72817523663,0.0,0.0
11,8561.484695843785,7454.058171198922,0.0,0.0
12,8577.923726633571,7393.289365328293,0.0,0.0
13,8571.802196049586,7302.797846867489,0.0,0.0
14,8510.854343458122,7207.465242826019,0.0,0.0
15,8226.752018135609,7007.374117337742,0.0,0.0
16,7616.85816131242,6548.631434513968,0.0,0.0
17,6718.1724699173765,5783.209946852458,0.0,0.0
18,5602.880977235961,4819.942795973555,0.0,0.0
19,4440.111434293393,3853.4270958533634,0.0,0.0
20,3464.3293494447616,3076.098395714391,0.0,0.0
21,2739.894457353059,2506.5239891639176,0.0,0.0
22,2060.3368775817316,1960.3438615065372,0.0,0.0
23,1624.5400114681174,83.51934104359871,0.0,0.0
