HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1804.2922110721745,1815.0196404090316,0.0,0.0
1,1835.9893167429834,1883.7835388183555,0.0,0.0
2,1996.0657785934293,1952.5443244347089,0.0,0.0
3,2231.555559764933,1980.116262582639,0.0,0.0
4,2442.1026363445835,1987.6313335712155,0.0,0.0
5,2616.5247306969723,1990.2098717322665,0.0,0.0
6,2741.2568060046206,1990.586185161881,0.0,0.0
7,2808.0479544570057,1990.5940199631966,0.0,0.0
8,2829.603323867029,1990.4654130202093,0.0,0.0
9,2832.03336354689,1989.7777005709095,0.0,0.0
10,2831.730996318239,1988.3887540377098,0.0,0.0
11,2830.4603486627357,1985.700392503005,0.0,0.0
12,2826.7764883224,1981.670788104731,0.0,0.0
13,2818.909115612275,1975.361994816706,0.0,0.0
14,2805.0200480610783,1967.2333327073309,0.0,0.0
15,2778.2197868960957,1953.4107959453877,0.0,0.0
16,2722.0242531729004,1908.797883253835,0.0,0.0
17,2642.9736543268027,1863.3360372690036,0.0,0.0
18,2556.1602072295427,1819.9905454195443,0.0,0.0
19,2415.5214521035186,1790.0059920090894,0.0,0.0
20,2281.7920988236474,1785.289350069488,0.0,0.0
21,2213.2182079329878,1785.2600226769055,0.0,0.0
22,2031.6198033592275,1785.6438164344167,0.0,0.0
23,1847.5294961162235,-13.506561845914561,0.0,0.0
