HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,134.79513484084063,87.85939199243779,0.0,-65.60485476612524,164.70078128394852
1,133.79505198092446,87.78321080376887,0.0,-65.60485476612524,164.70078128394852
2,130.3069226920933,89.45161443906417,0.0,-65.60485476612524,164.70078128394852
3,128.36371298134486,86.76262510237987,0.0,-65.60485476612524,164.70078128394852
4,126.88799172080992,89.53081285164106,0.0,-65.60485476612524,164.70078128394852
5,140.7721789777255,90.05745592287715,0.0,-65.60485476612524,164.70078128394852
6,185.2942617792496,109.07731565591574,0.0,-65.60485476612524,164.70078128394852
7,265.40925484305785,112.42998431848912,0.0,-65.60485476612524,164.70078128394852
8,335.05309882779625,146.12661583804376,0.0,-65.60485476612524,164.70078128394852
9,408.1215631271235,154.6068215569548,0.0,-65.60485476612524,164.70078128394852
10,474.50814217224683,157.37574298364552,0.0,-65.60485476612524,164.70078128394852
11,533.8245355737824,179.2680433840021,0.0,-65.60485476612524,164.70078128394852
12,568.8640023994598,172.35788232477148,0.0,-65.60485476612524,164.70078128394852
13,566.0285694506385,163.4896926606202,0.0,-65.60485476612524,164.70078128394852
14,562.1616710154647,162.51667514916974,0.0,-65.60485476612524,164.70078128394852
15,569.7351069085578,191.2066404899216,0.0,-65.60485476612524,164.70078128394852
16,468.31949489148667,198.72252483468407,0.0,-65.60485476612524,164.70078128394852
17,364.00667959453597,193.20187458878277,0.0,-65.60485476612524,164.70078128394852
18,288.92353445638474,154.5875099629591,0.0,-65.60485476612524,164.70078128394852
19,197.0336764309791,116.15820613436003,0.0,-65.60485476612524,164.70078128394852
20,166.32244396627175,102.326869498888,0.0,-65.60485476612524,164.70078128394852
21,151.21150039349652,95.0427646409575,0.0,-65.60485476612524,164.70078128394852
22,142.6621710927722,91.98873623210721,0.0,-65.60485476612524,164.70078128394852
23,123.70373517201728,122.7052750710107,0.0,-65.60485476612524,164.70078128394852
