HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,4101.029296874992,4101.029296874993,0.0,0.0,451.4505519877654
1,4101.029296874992,4101.029296874995,0.0,0.0,451.4505519877654
2,4101.029296874995,4101.029296875004,0.0,0.0,451.4505519877654
3,4101.029296874994,4101.029296874996,0.0,0.0,451.4505519877654
4,4101.0292968749945,4101.029296874992,0.0,0.0,451.4505519877654
5,3323.39701516918,3310.3338813228825,0.0,0.0,451.4505519877654
6,2219.9854559647233,2268.4696935017855,0.0,0.0,451.4505519877654
7,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
8,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
9,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
10,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
11,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
12,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
13,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
14,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
15,4101.029296874992,4101.029296874992,0.0,0.0,451.4505519877654
16,462.5150756835874,462.51507568358875,0.0,0.0,451.4505519877654
17,2188.2384809589003,2172.5426295353723,0.0,0.0,451.4505519877654
18,4054.385245955321,4085.0550055870535,0.0,0.0,451.4505519877654
19,4861.222222222221,4860.428635817306,0.0,0.0,451.4505519877654
20,4450.660373263889,4449.716158353354,0.0,0.0,451.4505519877654
21,4254.2636718750055,4254.263671874992,0.0,0.0,451.4505519877654
22,4240.7423502604115,4240.690345177278,0.0,0.0,451.4505519877654
23,4158.316406249991,4158.040987454924,0.0,0.0,451.4505519877654
