HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,319.0789933753785,355.23578553766083,0.0,-61.6373989673127,497.2112301032766
1,377.4115587771441,423.9539246130817,0.0,-61.6373989673127,497.2112301032766
2,427.79016410657556,475.56183343329985,0.0,-61.6373989673127,497.2112301032766
3,453.4593173252051,472.76642220640065,0.0,-61.6373989673127,497.2112301032766
4,464.9622981244132,476.84215433523923,0.0,-61.6373989673127,497.2112301032766
5,510.8289477571709,475.1331922877212,0.0,-61.6373989673127,497.2112301032766
6,427.7636080031323,427.48838418215865,0.0,-61.6373989673127,497.2112301032766
7,320.55175415719384,350.79488998489796,0.0,-61.6373989673127,497.2112301032766
8,196.49912375875735,193.0003526537982,0.0,-61.6373989673127,497.2112301032766
9,194.75120359243226,155.30065552669612,0.0,-61.6373989673127,497.2112301032766
10,315.56328917500036,292.9176109266801,0.0,-61.6373989673127,497.2112301032766
11,462.5602347457531,424.34033231506,0.0,-61.6373989673127,497.2112301032766
12,619.522161471778,594.6739315530963,0.0,-61.6373989673127,497.2112301032766
13,741.4231111760021,727.9074777162543,0.0,-61.6373989673127,497.2112301032766
14,818.2856563002011,814.6074122904827,0.0,-61.6373989673127,497.2112301032766
15,858.844791172728,846.5497496681317,0.0,-61.6373989673127,497.2112301032766
16,819.2958373280612,824.1806404294277,0.0,-61.6373989673127,497.2112301032766
17,714.4105784766673,713.4532796688911,0.0,-61.6373989673127,497.2112301032766
18,563.1090379991637,533.5648846330362,0.0,-61.6373989673127,497.2112301032766
19,445.944440448269,395.4057138345321,0.0,-61.6373989673127,497.2112301032766
20,455.9856337332684,374.9578106638438,0.0,-61.6373989673127,497.2112301032766
21,413.58461049228845,379.67152903052875,0.0,-61.6373989673127,497.2112301032766
22,373.09247153390584,309.8064427896061,0.0,-61.6373989673127,497.2112301032766
23,236.25191539588695,253.168519759371,0.0,-61.6373989673127,497.2112301032766
