HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,2096.8107657596593,1996.8636850210382,0.0,0.0
1,2038.035478029195,2529.3377638596726,0.0,0.0
2,2254.95005266325,3352.4731867863384,0.0,0.0
3,3134.280667242979,3857.275615985593,0.0,0.0
4,4166.943156859876,4080.2733201247006,0.0,0.0
5,4995.395303894247,4249.595045823309,0.0,0.0
6,5565.442148026044,4366.447772686293,0.0,0.0
7,5788.418082869355,4439.3706618089045,0.0,0.0
8,5837.618912386242,4475.576556865986,0.0,0.0
9,5841.726708423104,4485.019399789657,0.0,0.0
10,5841.24581312858,4486.123920147237,0.0,0.0
11,5841.103973973286,4480.932110126206,0.0,0.0
12,5840.7442650338135,4463.2938420222545,0.0,0.0
13,5835.018617359612,4407.134286733774,0.0,0.0
14,5798.056818351869,4280.65915151743,0.0,0.0
15,5658.719293470114,3941.872920109675,0.0,0.0
16,5336.672155621422,2967.9035362830605,0.0,0.0
17,4939.669608982127,2487.2076650766235,0.0,0.0
18,4465.746789223365,2286.9870042067314,0.0,0.0
19,3442.015149814384,1976.1393714317935,0.0,0.0
20,2644.017603380949,1917.3410644531298,0.0,0.0
21,2782.45004097075,1917.3410644531284,0.0,0.0
22,2715.5921439101476,1917.341064453126,0.0,0.0
23,2284.7678821315667,-111.17226290509362,0.0,0.0
