HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,14099.496838331961,14103.26654522237,0.0,0.0,1593.5446131472145
1,14034.762785111257,14038.934354341927,0.0,0.0,1593.5446131472145
2,13982.310606740752,13985.168353740903,0.0,0.0,1593.5446131472145
3,13960.431461027663,13961.33410644537,0.0,0.0,1593.5446131472145
4,14400.519190762665,14399.688241811908,0.0,0.0,1593.5446131472145
5,14773.768042085609,14770.798968975325,0.0,0.0,1593.5446131472145
6,14799.281728927728,14797.677405724136,0.0,0.0,1593.5446131472145
7,14823.850121976704,14816.62591083237,0.0,0.0,1593.5446131472145
8,15524.10705519631,15521.779400165278,0.0,0.0,1593.5446131472145
9,16243.186295198653,16241.172607421846,0.0,0.0,1593.5446131472145
10,16659.484599497082,16657.098435621992,0.0,0.0,1593.5446131472145
11,17620.086150772215,17619.63887845553,0.0,0.0,1593.5446131472145
12,18340.85694294774,18339.75055401151,0.0,0.0,1593.5446131472145
13,19168.267956028474,19168.80686598558,0.0,0.0,1593.5446131472145
14,19770.040985691936,19768.259014423063,0.0,0.0,1593.5446131472145
15,19319.51230244249,19315.4955491286,0.0,0.0,1593.5446131472145
16,18856.023639547486,18854.953754131628,0.0,0.0,1593.5446131472145
17,17990.768000927885,17991.174175555876,0.0,0.0,1593.5446131472145
18,17201.06010162227,17207.241830679064,0.0,0.0,1593.5446131472145
19,16637.431288912696,16645.19673039362,0.0,0.0,1593.5446131472145
20,15801.514667145686,15808.4537447416,0.0,0.0,1593.5446131472145
21,15221.217313218454,15226.320190429675,0.0,0.0,1593.5446131472145
22,14669.863692828083,14673.392822265601,0.0,0.0,1593.5446131472145
23,14167.008295168976,14170.284001277023,0.0,0.0,1593.5446131472145
