HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1554.6718679844378,1556.8481597900422,0.0,0.0,1126.767810426944
1,1558.2038396491723,1556.8481597900418,0.0,0.0,1126.767810426944
2,1611.5631613310911,1556.8481597900275,0.0,0.0,1126.767810426944
3,1912.7521458184387,1556.8481597900513,0.0,0.0,1126.767810426944
4,2745.238129714434,1556.8481597900432,0.0,0.0,1126.767810426944
5,4104.1189259496,1556.8481597900395,0.0,0.0,1126.767810426944
6,5794.824845471223,1556.8481597900375,0.0,0.0,1126.767810426944
7,7187.839525712394,1556.848159790049,0.0,0.0,1126.767810426944
8,7808.955085608234,1556.8481597900407,0.0,0.0,1126.767810426944
9,7974.429196412512,1556.8481597900416,0.0,0.0,1126.767810426944
10,7972.5071226390255,1556.8481597900402,0.0,0.0,1126.767810426944
11,7860.772267776413,1556.8481597900404,0.0,0.0,1126.767810426944
12,7545.6925792474885,1556.8481597900552,0.0,0.0,1126.767810426944
13,6842.092461012329,1556.8481597900445,0.0,0.0,1126.767810426944
14,5727.564487267253,1556.8481597900397,0.0,0.0,1126.767810426944
15,4357.743066780403,1556.84815979004,0.0,0.0,1126.767810426944
16,3185.8629538583673,1556.8481597900454,0.0,0.0,1126.767810426944
17,2361.5444756869633,1556.8481597900434,0.0,0.0,1126.767810426944
18,1831.5017103874661,1556.848159790039,0.0,0.0,1126.767810426944
19,1611.4814144441225,1556.8481597900409,0.0,0.0,1126.767810426944
20,1559.5054880193513,1556.848159790042,0.0,0.0,1126.767810426944
21,1554.6718679844828,1556.8481597900422,0.0,0.0,1126.767810426944
22,1554.6718679844723,1556.8481597900382,0.0,0.0,1126.767810426944
23,1554.67186798449,1556.8481597900375,0.0,0.0,1126.767810426944
