HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,15935.419921874996,15935.419921875015,0.0,0.0,2897.345488853861
1,14904.242078993122,14900.276010366622,0.0,0.0,2897.345488853861
2,14079.299804687518,14079.299804687527,0.0,0.0,2897.345488853861
3,14079.299804687531,14079.299804687531,0.0,0.0,2897.345488853861
4,14008.537543402776,14008.265380859417,0.0,0.0,2897.345488853861
5,9179.822359165451,9185.277001014158,0.0,0.0,2897.345488853861
6,10908.389416924843,10450.058975883183,0.0,0.0,2897.345488853861
7,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
8,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
9,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
10,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
11,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
12,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
13,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
14,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
15,15935.419921874996,15935.419921874996,0.0,0.0,2897.345488853861
16,276.42196655277075,276.42196655277803,0.0,0.0,2897.345488853861
17,6569.599967868884,6469.494400024403,0.0,0.0,2897.345488853861
18,12118.921527029503,12281.218609149679,0.0,0.0,2897.345488853861
19,16885.607638888923,16888.983060396662,0.0,0.0,2897.345488853861
20,17587.6953125,17587.695312500025,0.0,0.0,2897.345488853861
21,17587.695312500022,17587.69531250005,0.0,0.0,2897.345488853861
22,17587.69531250003,17587.695312500022,0.0,0.0,2897.345488853861
23,16669.76453993056,16666.23403695916,0.0,0.0,2897.345488853861
