HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,5532.064397000652,5525.337571364188,0.0,0.0
1,5530.317070387299,5525.654292179985,0.0,0.0
2,5532.828553415297,5528.130408653816,0.0,0.0
3,5546.800476308214,5535.221041165886,0.0,0.0
4,5732.466319818596,5703.776268592251,0.0,0.0
5,5888.212162880111,5833.2851374699385,0.0,0.0
6,5932.167147464887,5847.4406315730075,0.0,0.0
7,5967.832889951484,5855.151353102479,0.0,0.0
8,6217.678871827088,6085.7810058593805,0.0,0.0
9,6423.133355034684,6277.874497633702,0.0,0.0
10,6468.720016537937,6317.7628361628595,0.0,0.0
11,6659.680364732971,6507.050255408654,0.0,0.0
12,6790.3835327615925,6634.84424767131,0.0,0.0
13,6955.46480259218,6799.206528883713,0.0,0.0
14,7070.159890595027,6915.052767240082,0.0,0.0
15,6863.756437455082,6724.103792630711,0.0,0.0
16,6669.3371928131255,6562.582989032462,0.0,0.0
17,6414.252276775015,6340.3644878680825,0.0,0.0
18,6228.14586700787,6180.250464806182,0.0,0.0
19,6183.044936841423,6153.790564903845,0.0,0.0
20,5999.9211902838,5980.292165902949,0.0,0.0
21,5841.741594453446,5825.149014986474,0.0,0.0
22,5665.02406422115,5650.085871769824,0.0,0.0
23,5528.253689236169,-13.518489173131229,0.0,0.0
