HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,608.8173711199298,598.553750258226,0.0,0.0
1,588.7489420572862,639.7290555513819,0.0,0.0
2,609.6540098226743,683.6002831092192,0.0,0.0
3,736.1233291333921,714.3382885272729,0.0,0.0
4,959.5218510536372,766.5116295447717,0.0,0.0
5,1234.3493993766383,879.5471772413968,0.0,0.0
6,1511.004892166579,994.7987447885356,0.0,0.0
7,1680.439579404629,1023.5900761530979,0.0,0.0
8,1740.6826550713859,1031.8717874380256,0.0,0.0
9,1748.0691065294923,1035.4015620304979,0.0,0.0
10,1748.1224168799345,1035.8353623610278,0.0,0.0
11,1748.1283782140445,1035.8063823993393,0.0,0.0
12,1748.037789881911,1036.0189960186347,0.0,0.0
13,1743.2822847914385,1038.1222909780656,0.0,0.0
14,1714.6895361421593,1041.3091677152192,0.0,0.0
15,1669.3805553684706,1036.3441696166992,0.0,0.0
16,1626.7864987895898,997.8764043954711,0.0,0.0
17,1586.3969647053077,953.3872833251947,0.0,0.0
18,1520.7765713395672,902.0085146977347,0.0,0.0
19,1335.9386266949437,848.7970311091497,0.0,0.0
20,1166.5465894677218,790.4648871788612,0.0,0.0
21,1128.7830214226428,693.5343715961167,0.0,0.0
22,963.2996695215234,602.9859425471378,0.0,0.0
23,717.094198526561,-20.78574551896895,0.0,0.0
