HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,334.68008422850573,334.68008422851614,0.0,0.0
1,341.75998754975853,339.2480110755339,0.0,0.0
2,393.83494316480005,373.0722588759163,0.0,0.0
3,506.83826993162893,440.5339508056686,0.0,0.0
4,683.8771245379073,500.8664653484643,0.0,0.0
5,1035.6188797640084,571.7553966228774,0.0,0.0
6,1678.6820284672003,695.0703926086424,0.0,0.0
7,2456.8773333670038,811.9295548659137,0.0,0.0
8,3055.2308564752425,871.9439362746012,0.0,0.0
9,3317.668475739336,880.7612064068131,0.0,0.0
10,3364.7817588601492,841.7405272263748,0.0,0.0
11,3334.54157850477,782.4444873516381,0.0,0.0
12,3231.202169484104,728.6566467285198,0.0,0.0
13,3009.568712022568,676.553415738621,0.0,0.0
14,2605.5238799464137,620.0589716984681,0.0,0.0
15,2020.4214215625707,565.510976351225,0.0,0.0
16,1389.5157510457857,513.786788940431,0.0,0.0
17,899.5090079471983,463.08761127178605,0.0,0.0
18,591.9935672219169,425.3462157616256,0.0,0.0
19,435.93004166759334,376.35464242788527,0.0,0.0
20,366.0481490211972,340.32726874718355,0.0,0.0
21,338.5037227937615,334.68008422851705,0.0,0.0
22,334.70255381851194,334.6800842285161,0.0,0.0
23,334.6800842285257,9.464429240324534e-12,0.0,0.0
