HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,-4939.019666471248,-4939.019666471248,0.0,-161.40836419001258
1,-4939.019666471248,-4939.019666471248,0.0,-161.40836419001258
2,14465.959976439246,-4939.019666471248,0.0,-161.40836419001258
3,-4939.019666471248,-4939.019666471248,0.0,-161.40836419001258
4,15197.14263648903,9089.69748063911,0.0,-161.40836419001258
5,7853.175246437411,3653.445979785527,0.0,-161.40836419001258
6,21702.20647045877,-38897.16338389497,0.0,-161.40836419001258
7,3521.3993633417685,13025.573619622724,0.0,-161.40836419001258
8,3944.6759251195926,2482.1842267101765,0.0,-161.40836419001258
9,4012.0610970383295,11275.5763964454,0.0,-161.40836419001258
10,5745.4018780540355,10608.682953550595,0.0,-161.40836419001258
11,13919.382756362063,2274.233223400728,0.0,-161.40836419001258
12,10215.970524659633,9707.738591773463,0.0,-161.40836419001258
13,13991.238609519527,3844.315452105151,0.0,-161.40836419001258
14,8764.438216989785,7182.4704507446095,0.0,-161.40836419001258
15,7338.09340530683,11223.74319936311,0.0,-161.40836419001258
16,2579.844701400846,10002.522345219553,0.0,-161.40836419001258
17,681.02087451635,10418.028350088598,0.0,-161.40836419001258
18,9986.127040840733,11682.614328438269,0.0,-161.40836419001258
19,16760.755030735127,5462.382534741082,0.0,-161.40836419001258
20,8225.777305182835,17519.010913645987,0.0,-161.40836419001258
21,3526.3980630846236,9198.974225658267,0.0,-161.40836419001258
22,285.6568167840005,7751.611580481991,0.0,-161.40836419001258
23,10123.567389565602,10263.707630806595,0.0,-161.40836419001258
