HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1449.4356137564112,1398.664009681118,0.0,0.0
1,1467.5454555233646,1429.6391636775145,0.0,0.0
2,1628.3491954583992,1483.731719970691,0.0,0.0
3,2099.553645926941,1523.2050593449649,0.0,0.0
4,2776.1494425923383,1544.9427302433933,0.0,0.0
5,3518.7932386142347,1564.7075958251967,0.0,0.0
6,4286.35673996506,1585.4219559889582,0.0,0.0
7,4830.706672522289,1600.3649679330779,0.0,0.0
8,5078.458386651391,1606.6915353628328,0.0,0.0
9,5169.410430791259,1607.0865220289988,0.0,0.0
10,5189.27596823739,1602.3514122596193,0.0,0.0
11,5188.48417996811,1591.7721170278733,0.0,0.0
12,5156.3639290177425,1576.7801607572267,0.0,0.0
13,5078.493001769782,1556.949615478521,0.0,0.0
14,4845.859442349124,1536.020727304316,0.0,0.0
15,4304.77651638454,1513.3259911170412,0.0,0.0
16,3467.777640273298,1465.5415485088702,0.0,0.0
17,2651.639824761281,1443.59218186599,0.0,0.0
18,2126.6883619754076,1424.7964594914392,0.0,0.0
19,1795.4654700034214,1400.0505101130589,0.0,0.0
20,1608.8924663441528,1395.8633739764903,0.0,0.0
21,1568.2525148355332,1395.9204711914103,0.0,0.0
22,1518.891713811072,1395.7893195519105,0.0,0.0
23,1465.2743219251656,-54.43571704667448,0.0,0.0
