HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,10.7017192840575,10.701719284057635,0.0,0.0
1,10.701719284057546,10.701719284057589,0.0,0.0
2,10.701719284057512,10.701719284057555,0.0,0.0
3,10.70171928405788,10.70171928405765,0.0,0.0
4,10.701719284057601,10.70171928405763,0.0,0.0
5,11.020851705266066,10.701719284057589,0.0,0.0
6,12.541873672456468,10.7017192840576,0.0,0.0
7,14.032668022360323,10.70171928405765,0.0,0.0
8,14.561651723138176,10.701719284057631,0.0,0.0
9,14.723563252737627,10.701719284057592,0.0,0.0
10,14.769191398474401,10.701719284057615,0.0,0.0
11,14.769191398474392,10.701719284057617,0.0,0.0
12,14.769191398474417,10.70171928405769,0.0,0.0
13,14.68593968650844,10.701719284057623,0.0,0.0
14,14.231941431418162,10.701719284057612,0.0,0.0
15,13.19303037928435,10.701719284057608,0.0,0.0
16,11.880433762210597,10.701719284057644,0.0,0.0
17,10.964956992430686,10.701719284057603,0.0,0.0
18,10.701719284057546,10.701719284057598,0.0,0.0
19,10.701719284057521,10.701719284057608,0.0,0.0
20,10.701719284057688,10.701719284057631,0.0,0.0
21,10.701719284057662,10.701719284057608,0.0,0.0
22,10.70171928405762,10.701719284057594,0.0,0.0
23,10.701719284057717,1.0302869668521453e-13,0.0,0.0
