HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,9658.778432560892,9896.853496844964,0.0,0.0
1,10498.35060090389,10671.298480694135,0.0,0.0
2,12553.8854540827,12430.453866811815,0.0,0.0
3,15077.721567439337,14563.358163686973,0.0,0.0
4,16213.074478792474,15251.627413236187,0.0,0.0
5,15070.225084560456,13746.362952599131,0.0,0.0
6,17431.90986440428,15466.827477088322,0.0,0.0
7,21002.003378681682,17447.36050180294,0.0,0.0
8,25179.88158150734,19726.705284705535,0.0,0.0
9,27319.864355094465,21209.790733924252,0.0,0.0
10,27161.82520279568,21262.770920973555,0.0,0.0
11,26905.861451598368,20875.377779447124,0.0,0.0
12,26021.204370958993,19947.89291616595,0.0,0.0
13,25171.427397629275,18955.118220402655,0.0,0.0
14,24436.137837493894,18144.757108248195,0.0,0.0
15,22850.68571898943,17148.368154672484,0.0,0.0
16,19663.015785889686,15336.884512094379,0.0,0.0
17,16674.253562021036,13333.701397235585,0.0,0.0
18,14490.838270399203,11302.97718224158,0.0,0.0
19,12766.134541127733,10491.354182316718,0.0,0.0
20,10880.945993474708,10190.110548753019,0.0,0.0
21,9569.86809297185,9699.612192007227,0.0,0.0
22,8489.66345261618,8740.556382399333,0.0,0.0
23,9286.689071480054,-160.02164826853198,0.0,0.0
