HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,6643.15886258569,6245.013843242476,0.0,-4422.397924287567
1,5638.929860550006,5195.236262394553,0.0,-4422.397924287567
2,4995.915599837649,4818.123136080052,0.0,-4422.397924287567
3,5347.40656532653,5278.485346866929,0.0,-4422.397924287567
4,6899.789516154423,6969.091369628495,0.0,-4422.397924287567
5,9277.15082605612,9566.134904127612,0.0,-4422.397924287567
6,13669.907598853093,13065.289583646114,0.0,-4422.397924287567
7,21476.544887093823,18424.608162795357,0.0,-4422.397924287567
8,30465.562449921585,25433.689701205112,0.0,-4422.397924287567
9,38345.693046585584,33060.66393069075,0.0,-4422.397924287567
10,43223.52731508332,37247.890424369114,0.0,-4422.397924287567
11,46310.728718354614,39341.2363819745,0.0,-4422.397924287567
12,49228.13170983483,41073.98433624502,0.0,-4422.397924287567
13,53151.93966460987,41685.356096609656,0.0,-4422.397924287567
14,54861.91821502504,42282.117646816165,0.0,-4422.397924287567
15,55105.02484496779,42660.768501808845,0.0,-4422.397924287567
16,50093.60327535486,40181.40046297857,0.0,-4422.397924287567
17,39752.6072742018,34477.21924251881,0.0,-4422.397924287567
18,32672.99229519439,27972.033952815767,0.0,-4422.397924287567
19,24465.771871494246,20237.970535714536,0.0,-4422.397924287567
20,18728.566709825485,15798.998240501009,0.0,-4422.397924287567
21,14494.020236809618,12397.971801757401,0.0,-4422.397924287567
22,10843.226652898502,9894.333453838259,0.0,-4422.397924287567
23,7812.295490675837,1108.234217905329,0.0,-4422.397924287567
