HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,86.76192328208042,87.58196229201104,0.0,0.0
1,84.24400063584025,83.4647771395171,0.0,0.0
2,85.2983375929305,82.72927819765427,0.0,0.0
3,93.18548092897355,88.0985114757841,0.0,0.0
4,113.96845610753752,106.15848952073308,0.0,0.0
5,148.29951257815148,135.27874073615402,0.0,0.0
6,188.15980079622338,167.9997397936305,0.0,0.0
7,226.66693226313618,201.14034887460613,0.0,0.0
8,261.8018485467546,233.97043917729292,0.0,0.0
9,296.82605009700023,266.68778859651957,0.0,0.0
10,316.6397263684027,284.5382906106802,0.0,0.0
11,319.6945058303762,287.25899989788365,0.0,0.0
12,319.26209373035573,287.3081532991858,0.0,0.0
13,316.24877391829756,287.3112307328444,0.0,0.0
14,312.2853342107415,287.31123073284436,0.0,0.0
15,309.28951102655003,287.3112307328445,0.0,0.0
16,307.0186804994317,287.3112307328445,0.0,0.0
17,305.2014881587117,287.02319409297036,0.0,0.0
18,301.4605857878339,283.67327924875093,0.0,0.0
19,285.5332072173938,268.1979532975416,0.0,0.0
20,248.19049007956625,233.93903438861548,0.0,0.0
21,194.89755360102822,187.3666324615477,0.0,0.0
22,139.37920753800586,139.29828739166243,0.0,0.0
23,101.15276517904822,16.66576106169766,0.0,0.0
