HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,39200.262092911435,38975.67555588949,0.0,0.0
1,39175.55763589534,38941.402193509595,0.0,0.0
2,39701.27930435784,39402.22130408631,0.0,0.0
3,40325.97015684978,39938.74549278865,0.0,0.0
4,40917.718121408,40291.653245192356,0.0,0.0
5,42428.41620270563,40777.019343449465,0.0,0.0
6,45662.53256705127,41501.917480468735,0.0,0.0
7,49159.60867157552,42548.253718449676,0.0,0.0
8,51379.62377274891,43427.54439603371,0.0,0.0
9,52604.65710308879,44047.44196965139,0.0,0.0
10,53064.950116738444,44375.26908052888,0.0,0.0
11,53252.259249281546,44543.01280799285,0.0,0.0
12,53175.80572018666,44437.48332331759,0.0,0.0
13,52767.81877095299,43968.3372896635,0.0,0.0
14,51796.98844588091,43389.81193659858,0.0,0.0
15,49932.883351293,42794.464430588974,0.0,0.0
16,47257.42256345807,42185.385779747696,0.0,0.0
17,44600.67482339554,41556.82388070912,0.0,0.0
18,42605.855917744004,40783.802847055296,0.0,0.0
19,41272.86637931001,39882.14941406255,0.0,0.0
20,40213.84442349165,39389.26269531255,0.0,0.0
21,39575.34506704998,39313.695537860585,0.0,0.0
22,39415.52180615428,39307.062124399024,0.0,0.0
23,39386.21505328107,20.029899276079504,0.0,0.0
